ID,Description_lang,Reward_lang,Title_lang
8501,Выдержите 10 волн в базовом испытании бойца (бесконечный режим) на арене испытаний.,,"Испытать себя: боец, бесконечный режим (10 волн) (90-й уровень)"
8502,Выдержите 10 волн в базовом испытании танка (бесконечный режим) на арене испытаний.,,"Испытать себя: танк, бесконечный режим (10 волн) (90-й уровень)"
8503,Выдержите 10 волн в базовом испытании лекаря (бесконечный режим) на арене испытаний.,,"Испытать себя: лекарь, бесконечный режим (10 волн) (90-й уровень)"
8504,Выдержите 20 волн в базовом испытании бойца (бесконечный режим) на арене испытаний.,,"Испытать себя: боец, бесконечный режим (20 волн) (90-й уровень)"
8505,Выдержите 20 волн в базовом испытании танка (бесконечный режим) на арене испытаний.,,"Испытать себя: танк, бесконечный режим (20 волн) (90-й уровень)"
8506,Выдержите 20 волн в базовом испытании лекаря (бесконечный режим) на арене испытаний.,,"Испытать себя: лекарь, бесконечный режим (20 волн) (90-й уровень)"
8507,Выдержите 30 волн в базовом испытании бойца (бесконечный режим) на арене испытаний.,Наградное звание: Испытанный боец,"Испытать себя: боец, бесконечный режим (30 волн) (90-й уровень)"
8508,Выдержите 30 волн в базовом испытании танка (бесконечный режим) на арене испытаний.,Наградное звание: Испытанный защитник,"Испытать себя: танк, бесконечный режим (30 волн) (90-й уровень)"
8509,Выдержите 30 волн в базовом испытании лекаря (бесконечный режим) на арене испытаний.,Наградное звание: Испытанный целитель,"Испытать себя: лекарь, бесконечный режим (30 волн) (90-й уровень)"
8510,Победите боссов во время осады Оргриммара в составе группы гильдии.,,Гильдейский марш по осаде Оргриммара
8511,Победите Гарроша Адского Крика во время осады Оргриммара в героическом режиме в составе группы гильдии.,,Гильдейский марш к Гаррошу Адскому Крику (героич.)
8512,"Первая гильдия на сервере, участники которой победили Гарроша Адского Крика в ходе осады Оргриммара в героическом режиме рейда на 10 игроков в составе группы гильдии.",,Первые на сервере! Гаррош Адский Крик (10 игроков)
8513,"Первая гильдия на сервере, участники которой победили Гарроша Адского Крика в ходе осады Оргриммара в героическом режиме рейда на 25 игроков в составе группы гильдии.",,Первые на сервере! Гаррош Адский Крик (25 игроков)
8514,Лучший результат в базовом испытании бойца (бесконечный режим) на арене испытаний.,,Лучший результат в базовом испытании бойца (бесконечный режим) на арене испытаний (90-й уровень)
8515,Лучший результат в базовом испытании танка (бесконечный режим) на арене испытаний.,,Лучший результат в базовом испытании танка (бесконечный режим) на арене испытаний (90-й уровень)
8516,Лучший результат в базовом испытании лекаря (бесконечный режим) на арене испытаний.,,Лучший результат в базовом испытании лекаря (бесконечный режим) на арене испытаний (90-й уровень)
8518,Победите всех укротителей боевых питомцев на Турнире Небожителей.,,Всем мастерам мастер
8519,Получите всех четырех небесных питомцев.,,Небесное семейство
8520,"В ходе осады Оргриммара в обычном или более сложном режиме раздавите 6 перегревшихся ползучих мин, а затем победите ""Железного исполина"".",,Мин нет!
8521,"Победите Ша Гордыни в ходе осады Оргриммара в обычном или более сложном режиме, но ни один игрок не должен получить эффект ""Гордыня"" от проявлений гордыни, пока Норусхен жив.",,Усмири свою гордыню
8527,Откройте клеть с тремя замками во время боя с Током Кровожадным в ходе осады Оргриммара в обычном или более сложном режиме. После победы над Током позвольте выпущенному существу попировать на трупе поверженного врага.,,Мегаулитка против гигантского динозавра
8528,"В ходе осады Оргриммара в обычном или более сложном режиме за время одной фазы ""Крайних мер"" передайте знак страданий по меньшей мере 5 разным игрокам, общее расстояние между которыми составляет 200 м или больше, а затем победите павших защитников.",,Эстафета
8529,"Пройдите событие ""Пандарийские трофеи"" в ходе осады Оргриммара в обычном или более сложном режиме так, чтобы ни один участник рейда не убил сразу и богомола, и могу.",,Перекрестный огонь
8530,"Победите Галакраса в ходе осады Оргриммара в обычном или более сложном режиме, не допустив гибели ни одного дружественного персонажа.",,Бессмертные защитники
8531,"В ходе осады Оргриммара в обычном или более сложном режиме получите силы трех различных Идеалов, а затем победите остальных Идеалов.",,Я идеален!
8532,"В ходе осады Оргриммара в обычном или более сложном режиме победите слияние порчи, не позволив ни одному фрагменту высвобожденной порчи слиться с ним.",,Никто не пройдет
8533,"Победите Ордоса, огненного бога яунголов, на Вневременном острове.",,Ордос
8535,"Пройдите испытания всех четырех Августейших Небожителей, одержав победу над каждым из них на Вневременном острове.",,Небесное испытание
8536,В ходе осады Оргриммара в обычном или более сложном режиме победите Глубиния после уничтожения 10 слез Дола.,,Довольно слез
8537,"В ходе осады Оргриммара в обычном или более сложном режиме убейте 18 кор'кронских вестников войны одной железной звездой, а затем победите Гарроша.",,Страйк!
8538,Превратите оскверненного головоруба в слившуюся порчу и затем одержите победу над Малкороком в ходе осады Оргриммара в обычном или более сложном режиме.,,Неограниченный потенциал
8543,"В ходе осады Оргриммара в обычном или более сложном режиме победите мастера осады Черноплавса, не уничтожая перечисленные ниже виды оружия.",,"Лазеры, магниты, буры! Ой-ой!"
8544,,,Испытания Чи-Цзи
8545,,,Испытания Нюцзао
8546,,,Испытания Сюэня
8547,,,Испытания Юй-лун
8548,,,Убийства Ордоса
8549,,,"Убийства Глубиния (осада Оргриммара, поиск рейдов)"
8550,,,"Убийства Глубиния (осада Оргриммара, гибкий рейд)"
8551,,,"Убийства Глубиния (осада Оргриммара, 10 игроков)"
8552,,,"Убийства Глубиния (осада Оргриммара, 25 игроков)"
8553,,,"Убийства Глубиния (осада Оргриммара, героич., 10 игроков)"
8554,,,"Убийства Глубиния (осада Оргриммара, героич., 25 игроков)"
8555,,,"Убийства павших защитников (осада Оргриммара, поиск рейдов)"
8556,,,"Убийства павших защитников (осада Оргриммара, гибкий рейд)"
8557,,,"Убийства павших защитников (осада Оргриммара, 10 игроков)"
8558,,,"Убийства павших защитников (осада Оргриммара, 25 игроков)"
8559,,,"Убийства павших защитников (осада Оргриммара, героич., 10 игроков)"
8560,,,"Убийства павших защитников (осада Оргриммара, героич., 25 игроков)"
8561,,,"Испытания Норусхена (осада Оргриммара, поиск рейдов)"
8562,,,"Испытания Норусхена (осада Оргриммара, гибкий рейд)"
8563,,,"Испытания Норусхена (осада Оргриммара, 10 игроков)"
8564,,,"Испытания Норусхена (осада Оргриммара, 25 игроков)"
8565,,,"Испытания Норусхена (осада Оргриммара, героич., 10 игроков)"
8566,,,"Испытания Норусхена (осада Оргриммара, героич., 25 игроков)"
8567,,,"Убийства Ша Гордыни (осада Оргриммара, поиск рейдов)"
8568,,,"Убийства Ша Гордыни (осада Оргриммара, гибкий рейд)"
8569,,,"Убийства Ша Гордыни (осада Оргриммара, 10 игроков)"
8570,,,"Убийства Ша Гордыни (осада Оргриммара, 25 игроков)"
8571,,,"Убийства Ша Гордыни (осада Оргриммара, героич., 10 игроков)"
8573,,,"Убийства Ша Гордыни (осада Оргриммара, героич., 25 игроков)"
8574,,,"Убийства Галакраса (осада Оргриммара, поиск рейдов)"
8575,,,"Убийства Галакраса (осада Оргриммара, гибкий рейд)"
8576,,,"Убийства Галакраса (осада Оргриммара, 10 игроков)"
8577,,,"Убийства Галакраса (осада Оргриммара, 25 игроков)"
8578,,,"Убийства Галакраса (осада Оргриммара, героич., 10 игроков)"
8579,,,"Убийства Галакраса (осада Оргриммара, героич., 25 игроков)"
8580,,,"Убийства ""Железного исполина"" (осада Оргриммара, поиск рейдов)"
8581,,,"Убийства ""Железного исполина"" (осада Оргриммара, гибкий рейд)"
8582,,,"Убийства ""Железного исполина"" (осада Оргриммара, 10 игроков)"
8583,,,"Убийства ""Железного исполина"" (осада Оргриммара, 25 игроков)"
8584,,,"Убийства ""Железного исполина"" (осада Оргриммара, героич., 10 игроков)"
8585,,,"Убийства ""Железного исполина"" (осада Оргриммара, героич., 25 игроков)"
8586,,,"Убийства темных шаманов (осада Оргриммара, поиск рейдов)"
8587,,,"Убийства темных шаманов (осада Оргриммара, гибкий рейд)"
8588,,,"Убийства темных шаманов (осада Оргриммара, 10 игроков)"
8589,,,"Убийства темных шаманов (осада Оргриммара, 25 игроков)"
8590,,,"Убийства темных шаманов (осада Оргриммара, героич., 10 игроков)"
8591,,,"Убийства темных шаманов (осада Оргриммара, героич., 25 игроков)"
8593,,,"Убийства генерала Назгрима (осада Оргриммара, поиск рейдов)"
8594,,,"Убийства генерала Назгрима (осада Оргриммара, гибкий рейд)"
8595,,,"Убийства генерала Назгрима (осада Оргриммара, 10 игроков)"
8596,,,"Убийства генерала Назгрима (осада Оргриммара, 25 игроков)"
8597,,,"Убийства генерала Назгрима (осада Оргриммара, героич., 10 игроков)"
8598,,,"Убийства генерала Назгрима (осада Оргриммара, героич., 25 игроков)"
8599,,,"Убийства Малкорока (осада Оргриммара, поиск рейдов)"
8600,,,"Убийства Малкорока (осада Оргриммара, гибкий рейд)"
8601,,,"Убийства Малкорока (осада Оргриммара, 10 игроков)"
8602,,,"Убийства Малкорока (осада Оргриммара, 25 игроков)"
8603,,,"Убийства Малкорока (осада Оргриммара, героич., 10 игроков)"
8604,,,"Убийства Малкорока (осада Оргриммара, героич., 25 игроков)"
8605,,,"Похищения пандарийских трофеев (осада Оргриммара, поиск рейдов)"
8606,,,"Похищения пандарийских трофеев (осада Оргриммара, гибкий рейд)"
8608,,,"Похищения пандарийских трофеев (осада Оргриммара, 10 игроков)"
8609,,,"Похищения пандарийских трофеев (осада Оргриммара, 25 игроков)"
8610,,,"Похищения пандарийских трофеев (осада Оргриммара, героич., 10 игроков)"
8612,,,"Похищения пандарийских трофеев (осада Оргриммара, героич., 25 игроков)"
8614,,,"Убийства Тока Кровожадного (осада Оргриммара, поиск рейдов)"
8615,,,"Убийства Тока Кровожадного (осада Оргриммара, гибкий рейд)"
8616,,,"Убийства Тока Кровожадного (осада Оргриммара, 10 игроков)"
8617,,,"Убийства Тока Кровожадного (осада Оргриммара, 25 игроков)"
8618,,,"Убийства Тока Кровожадного (осада Оргриммара, героич., 10 игроков)"
8619,,,"Убийства Тока Кровожадного (осада Оргриммара, героич., 25 игроков)"
8620,,,"Убийства мастера осады Черноплавса (осада Оргриммара, поиск рейдов)"
8621,,,"Убийства мастера осады Черноплавса (осада Оргриммара, гибкий рейд)"
8622,,,"Убийства мастера осады Черноплавса (осада Оргриммара, 10 игроков)"
8623,,,"Убийства мастера осады Черноплавса (осада Оргриммара, 25 игроков)"
8624,,,"Убийства мастера осады Черноплавса (осада Оргриммара, героич., 10 игроков)"
8625,,,"Убийства мастера осады Черноплавса (осада Оргриммара, героич., 25 игроков)"
8626,,,"Убийства Идеалов клакси (осада Оргриммара, поиск рейдов)"
8627,,,"Убийства Идеалов клакси (осада Оргриммара, гибкий рейд)"
8628,,,"Убийства Идеалов клакси (осада Оргриммара, 10 игроков)"
8629,,,"Убийства Идеалов клакси (осада Оргриммара, 25 игроков)"
8630,,,"Убийства Идеалов клакси (осада Оргриммара, героич., 10 игроков)"
8631,,,"Убийства Идеалов клакси (осада Оргриммара, героич., 25 игроков)"
8632,,,"Победы над Гаррошем Адским Криком (осада Оргриммара, поиск рейдов)"
8634,,,"Победы над Гаррошем Адским Криком (осада Оргриммара, гибкий рейд)"
8635,,,"Победы над Гаррошем Адским Криком (осада Оргриммара, 10 игроков)"
8636,,,"Победы над Гаррошем Адским Криком (осада Оргриммара, 25 игроков)"
8637,,,"Победы над Гаррошем Адским Криком (осада Оргриммара, героич., 10 игроков)"
8638,,,"Победы над Гаррошем Адским Криком (осада Оргриммара, героич., 25 игроков)"
8641,Одержите победу в 100 боях на арене в команде 3 на 3 или на 40 рейтинговых полях боя в 15-м сезоне.,Награда: седло ярости,Гордый боец
8642,Одержите победу в 100 боях на арене в команде 3 на 3 или на 40 рейтинговых полях боя в 15-м сезоне.,Награда: седло ярости,Гордый боец
8643,"Закончите сезон PvP, попав в первые 0,1% строк рейтинговой таблицы арены (требуется одержать 50 побед в 14-м сезоне).",Наградное звание: Бездушный гладиатор,Бездушный гладиатор: сезон 14
8644,"Закончите сезон PvP, попав в первые 0,5% строк рейтинговой таблицы арены (требуется одержать 50 побед в 14-м сезоне).",Наградное звание: Гладиатор,Гладиатор: сезон 14
8645,"Закончите сезон PvP, попав в первые 3% строк рейтинговой таблицы арены (требуется одержать 50 побед в 14-м сезоне).",Наградное звание: Дуэлянт,Дуэлянт: сезон 14
8646,"Закончите сезон PvP, попав в первые 10% строк рейтинговой таблицы арены (требуется одержать 50 побед в 14-м сезоне).",Наградное звание: Фаворит,Фаворит: сезон 14
8649,"Закончите сезон PvP, попав в первые 35% строк рейтинговой таблицы арены (требуется одержать 50 побед в 14-м сезоне).",Наградное звание: Претендент,Претендент: сезон 14
8652,"Закончите 13-й сезон PvP, попав в первые 0,5% строк рейтинговой таблицы поля боя.",,Герой Альянса: Деспотичный
8653,"Закончите 13-й сезон PvP, попав в первые 0,5% строк рейтинговой таблицы поля боя.",,Герой Орды: Деспотичный
8654,"Закончите 14-й сезон PvP, попав в первые 0,5% строк рейтинговой таблицы поля боя.",,Герой Альянса: Бездушный
8657,"Закончите 14-й сезон PvP, попав в первые 0,5% строк рейтинговой таблицы поля боя.",,Герой Орды: Бездушный
8658,"Закончите 15-й сезон PvP, попав в первые 0,5% строк рейтинговой таблицы поля боя.",,Герой Альянса: Гордый
8659,"Закончите 15-й сезон PvP, попав в первые 0,5% строк рейтинговой таблицы поля боя.",,Герой Орды: Гордый
8666,"Закончите сезон PvP, попав в первые 0,1% строк рейтинговой таблицы арены (требуется одержать 50 побед в 15-м сезоне).",Наградное звание: Гордый гладиатор,Гордый гладиатор: сезон 15
8667,"Закончите сезон PvP, попав в первые 0,5% строк рейтинговой таблицы арены (требуется одержать 50 побед в 15-м сезоне).",Наградное звание: Гладиатор,Гладиатор: сезон 15
8668,"Закончите сезон PvP, попав в первые 3% строк рейтинговой таблицы арены (требуется одержать 50 побед в 15-м сезоне).",Наградное звание: Дуэлянт,Дуэлянт: сезон 15
8669,"Закончите сезон PvP, попав в первые 10% строк рейтинговой таблицы арены (требуется одержать 50 побед в 15-м сезоне).",Наградное звание: Фаворит,Фаворит: сезон 15
8670,"Закончите сезон PvP, попав в первые 35% строк рейтинговой таблицы арены (требуется одержать 50 побед в 15-м сезоне).",Наградное звание: Претендент,Претендент: сезон 15
8671,Пройдите указанные ниже этапы развития сюжета на хребте Ледяного Огня.,Награда: доступ к карте сокровищ хребта Ледяного Огня,Вас охватит... Ледяной огонь!
8678,Получите облачного змея деспотичного гладиатора за 13-й сезон арены дополнения Mists of Pandaria.,,Облачный змей деспотичного гладиатора
8679,Победите Гарроша Адского Крика в ходе осады Оргриммара в героическом или эпохальном режиме.,Наградное звание: завоеватель Оргриммара,Завоеватель Оргриммара
8680,Победите Гарроша Адского Крика в ходе осады Оргриммара в героическом или эпохальном режиме.,Наградное звание: освободитель Оргриммара,Освободитель Оргриммара
8697,"Выполните любое из базовых (серебряных) испытаний на Арене, используя не подходящую для него специализацию.",,Ты не так это делаешь! (90-й уровень)
8698,"Гордый владелец бомбометателя ""Бей-Молоти"", подарка на Зимний Покров 2013.",,"Бомбометатель ""Бей-Молоти"""
8699,"При помощи бомбометателя ""Бей-Молоти"" сбейте бомбометатель другого игрока.",,Опасная зона
8705,Получите облачного змея бездушного гладиатора за 14-й сезон арены дополнения Mists of Pandaria.,,Облачный змей бездушного гладиатора
8707,Получите облачного змея гордого гладиатора за 15-й сезон арены дополнения Mists of Pandaria.,,Облачный змей гордого гладиатора
8708,Владелец Покрова Небожителей.,,Покров Небожителей (гильдия)
8712,"Победите всех существ на Вневременном острове, перечисленных ниже.",,Убить время
8714,"Победите всех редких монстров на Вневременном острове, перечисленных ниже.",,Вневременный герой
8715,"Добейтесь того, чтобы вас превозносил император Шаохао.",,Император Шаохао
8716,"Воспользуйтесь курительницей вечной агонии, полученной от оратора Гулана на Вневременном острове.",,Эмиссар Ордоса
8717,"Получите 10 окровавленных монет, будучи эмиссаром Ордоса или ордосским хранителем огня.",,Хранитель свечей
8718,"Получите 100 окровавленных монет, будучи эмиссаром Ордоса или ордосским хранителем огня.",,Почетный страж
8719,"Получите 500 окровавленных монет, будучи эмиссаром Ордоса или ордосским хранителем огня.",,Владыка пламени
8720,"Получите 1000 окровавленных монет, будучи эмиссаром Ордоса или ордосским хранителем огня.",,Хранитель обжигающего огня
8721,"Получите 2000 окровавленных монет, будучи эмиссаром Ордоса или ордосским хранителем огня.",Наградное звание: Созерцатель огня,Созерцатель огня
8722,Съешьте еду из всех источников вневременного питания на Вневременном острове.,,Вневременное питание
8723,Найдите один из потерянных пандаренских артефактов на Вневременном острове.,,Легенда прошлого
8724,Получите благословения всех четырех Небожителей в затерянных во времени святилищах на Вневременном острове.,,Паломничество
8725,Поищите добычу в подозрительных местах на Вневременном острове.,,Смотри под ноги
8726,"Отыщите на Вневременном острове блестящий сундук с сокровищами, перевязанный канатами ящик с сокровищами и окутанный дымкой сундук с сокровищами и заберите из них добычу.",,Исключительный искатель сокровищ
8727,"Найдите на Вневременном острове затонувшее сокровище, груз черного стража и блестящий мешок с сокровищами.",,"Где пираты, там трофеи"
8728,Найдите на Вневременном острове все перечисленные ниже редкие предметы.,,А сумка могла бы быть и побольше
8729,"Найдите на Вневременном острове все покрытые мхом, покрытые черепами, прочные, тлеющие и пылающие сундуки.",,"Сокровища, везде сокровища!"
8730,Решите загадку Роло на Вневременном острове.,,Загадка Роло
8743,Помогите Зариму найти свое тело в Пещере Заблудших Духов на Вневременном острове.,,Целый Зарим
8784,Найдите все потерянные пандаренские артефакты на Вневременном острове.,,Легенды вне времени
8789,"Пройдите испытания всех четырех Августейших Небожителей, одержав победу над каждым из них на Вневременном острове в составе рейдовой группы, в которой принимают участие не менее 8 представителей вашей гильдии.",,Небесное испытание (гильдейский марш)
8790,"Победите Ордоса, огненного бога яунголов, на Вневременном острове в составе рейдовой группы, в которой принимают участие не менее 8 представителей вашей гильдии.",,Ордос (гильдейский марш)
8791,Получено звание деспотичного гладиатора.,,Деспотичный гладиатор
8793,"Гордый владелец Мурчелота, полученного на выставке BlizzCon 2013.",,Мурчелот
8794,"Получите изумрудного гиппогрифа по программе ""Пригласи друга"".",,Дружба – это святое
8795,"Владелец алчного гоблина, спутника из коллекционного издания Diablo III: Reaper of Souls.",,Коллекционное издание: алчный гоблин
8812,"Успешно завершите любое из базовых испытаний 90-го уровня (золото) на арене испытаний, выбрав не подходящую для него специализацию.",,Ты совсем не так это делаешь! (90-й уровень)
8820,Вход в игровой мир во время празднования 10-й годовщины WoW.,Награда: Пылающий корги,10-я годовщина World of Warcraft
8843,Победите высшего мудреца Вирикс на Небесном Пути.,,Небесный Путь
8844,Победите высшего мудреца Вирикс на Небесном Пути в героическом режиме.,,Небесный Путь (героич.)
8845,Выполните перечисленные ниже этапы развития сюжета в долине Призрачной Луны.,Награда: доступ к карте сокровищ долины Призрачной Луны,Если я пойду и долиною Призрачной Луны
8871,Пройдите Небесный Путь в режиме испытаний.,,Испытания в Небесном Пути
8872,"Пройдите Небесный Путь в режиме испытаний, получив рейтинг не ниже бронзового.",,Небесный Путь: бронза
8873,"Пройдите Небесный Путь в режиме испытаний, получив рейтинг не ниже серебряного.",,Небесный Путь: серебро
8874,"Пройдите Небесный Путь в режиме испытаний, получив золотой рейтинг.",Награда: телепорт на Небесный Путь,Небесный Путь: золото
8875,Пройдите шлаковые шахты Кровавого Молота в режиме испытаний.,,Испытания в шлаковых шахтах Кровавого Молота
8876,"Пройдите шлаковые шахты Кровавого Молота в режиме испытаний, получив рейтинг не ниже бронзового.",,Шлаковые шахты Кровавого Молота: бронза
8877,"Пройдите шлаковые шахты Кровавого Молота в режиме испытаний, получив рейтинг не ниже серебряного.",,Шлаковые шахты Кровавого Молота: серебро
8878,"Пройдите шлаковые шахты Кровавого Молота в режиме испытаний, получив золотой рейтинг.",Награда: Телепорт в шлаковые шахты Кровавого Молота,Шлаковые шахты Кровавого Молота: золото
8879,Пройдите Аукиндон в режиме испытаний.,,Испытания в Аукиндоне
8880,"Пройдите Аукиндон в режиме испытаний, получив рейтинг не ниже бронзового.",,Аукиндон: бронза
8881,"Пройдите Аукиндон в режиме испытаний, получив рейтинг не ниже серебряного.",,Аукиндон: серебро
8882,"Пройдите Аукиндон в режиме испытаний, получив золотой рейтинг.",Награда: Телепорт в Аукиндон,Аукиндон: золото
8883,Пройдите Некрополь Призрачной Луны в режиме испытаний.,,Испытания в Некрополе Призрачной Луны
8884,"Пройдите Некрополь Призрачной Луны в режиме испытаний, получив рейтинг не ниже бронзового.",,Некрополь Призрачной Луны: бронза
8885,"Пройдите Некрополь Призрачной Луны в режиме испытаний, получив рейтинг не ниже серебряного.",,Некрополь Призрачной Луны: серебро
8886,"Пройдите Некрополь Призрачной Луны в режиме испытаний, получив золотой рейтинг.",Награда: Телепорт в Некрополь Призрачной Луны,Некрополь Призрачной Луны: золото
8887,Пройдите депо Мрачных Путей в режиме испытаний.,,Испытания в депо Мрачных Путей
8888,"Пройдите депо Мрачных Путей в режиме испытаний, получив рейтинг не ниже бронзового.",,Депо Мрачных Путей: бронза
8889,"Пройдите депо Мрачных Путей в режиме испытаний, получив рейтинг не ниже серебряного.",,Депо Мрачных Путей: серебро
8890,"Пройдите депо Мрачных Путей в режиме испытаний, получив золотой рейтинг.",Награда: телепорт в депо Мрачных Путей,Депо Мрачных Путей: золото
8891,Пройдите верхнюю часть пика Черной горы в режиме испытаний.,,Испытания в верхней части пика Черной горы
8892,"Пройдите верхнюю часть пика Черной горы в режиме испытаний, получив рейтинг не ниже бронзового.",,Верхняя часть пика Черной горы: бронза
8893,"Пройдите верхнюю часть пика Черной горы в режиме испытаний, получив рейтинг не ниже серебряного.",,Верхняя часть пика Черной горы: серебро
8894,"Пройдите верхнюю часть пика Черной горы в режиме испытаний, получив золотой рейтинг.",Награда: телепорт в верхнюю часть пика Черной горы,Верхняя часть пика Черной горы: золото
8895,Пройдите все подземелья из дополнения Warlords of Draenor в режиме испытаний.,,Испытания Дренора
8897,"Пройдите все подземелья из дополнения Warlords of Draenor в режиме испытаний, получив рейтинг не ниже бронзового.",Наградное звание: Неукротимый,Испытания Дренора: бронза
8898,"Пройдите все подземелья из дополнения Warlords of Draenor в режиме испытаний, получив рейтинг не ниже серебряного.",Награда: Боевой йети претендента,Испытания Дренора: серебро
8899,"Пройдите все подземелья из дополнения Warlords of Draenor в режиме испытаний, получив золотой рейтинг.",Награда: Полный набор визуальных эффектов оружия,Испытания Дренора: золото
8903,Как минимум один временной рекорд сервера в сезоне испытаний Mists of Pandaria.,Наградное звание: Странник туманов,Странник туманов
8916,"Владелец грозного ворона, средства передвижения из коллекционного издания Warlords of Draenor.",,Коллекционное издание: грозный ворон
8917,"Владелец грозного птенца, спутника из коллекционного издания Warlords of Draenor.",,Коллекционное издание: грозный птенец
8919,Пройдите указанные ниже этапы развития сюжета в Таладоре.,Награда: доступ к карте сокровищ Таладора,Скатертью Таладорога
8920,Пройдите указанные ниже этапы развития сюжета в Таладоре.,Награда: доступ к карте сокровищ Таладора,Скатертью Таладорога
8921,Завершите штурм Темного портала.,,Добро пожаловать на Дренор
8922,Завершите штурм Темного портала.,,Добро пожаловать на Дренор
8923,Пройдите указанные ниже этапы развития сюжета в Горгронде.,Награда: доступ к карте сокровищ Горгронда,Горы горя в Горгронде
8924,Пройдите указанные ниже этапы развития сюжета в Горгронде.,Награда: доступ к карте сокровищ Горгронда,Горы горя в Горгронде
8925,Пройдите указанные ниже этапы развития сюжета на пиках Арака.,Награда: доступ к карте сокровищ пиков Арака,Между Араком и наковальней
8926,Пройдите указанные ниже этапы развития сюжета на пиках Арака.,Награда: доступ к карте сокровищ пиков Арака,Между Араком и наковальней
8927,Пройдите указанные ниже этапы развития сюжета в Награнде.,Награда: доступ к карте сокровищ Награнда,Награндиозно!
8928,Пройдите указанные ниже этапы развития сюжета в Награнде.,Награда: доступ к карте сокровищ Награнда,Награндиозно!
8929,"Создайте гарнизон и победите Ка'граз Пламенную в литейной клана Черной горы в обычном или более сложном режиме, не убивая Акнора Сталеноса.",Награда: соратник Акнор Сталенос,"Стальные нервы, стальной нос"
8930,"Пройдите событие ""Горнило"" в литейной клана Черной горы в обычном или более сложном режиме, победив всех четырех повелительниц изначальных стихий с интервалом не более 10 сек.",,Времени еще полно...
8932,Победите Ка'граз Пламенную в литейной клана Черной горы в эпохальном режиме.,,Эпохальный режим: Ка'граз Пламенная
8933,Посетите туалет гарнизона.,,Везде есть место подвигу
8935,Исследуйте все местности Дренора.,,Дренор
8937,"Исследуйте хребет Ледяного Огня, открыв все его области на карте.",,Хребет Ледяного Огня
8938,"Исследуйте долину Призрачной Луны, открыв все ее области на карте.",,Долина Призрачной Луны
8939,"Исследуйте Горгронд, открыв все его области на карте.",,Горгронд
8940,"Исследуйте Таладор, открыв все его области на карте.",,Таладор
8941,"Исследуйте пики Арака, открыв все связанные с ними области на карте.",,Пики Арака
8942,"Исследуйте Награнд, открыв все его области на карте.",,Награнд
8947,"В нападении на клан Верховного Молота в обычном или более сложном режиме заставьте Мясника убить 6 личинок, перед тем как вы победите его.",,"Шевелись, червяк!"
8948,"В нападении на клан Верховного Молота в обычном или более сложном режиме победите Каргата Острорука, не разрушив ни одного огненного столба.",,Поджигай!
