ID,Description_lang,Reward_lang,Title_lang
10061,Vaincre tous les champions de la citadelle des Flammes infernales dans la jungle de Tanaan.,,Le fléau infernal
10067,Terminer les chapitres de la campagne du fief listés ci-dessous.,,À la poursuite de Gul’dan
10068,Accomplir les objectifs journaliers de la jungle de Tanaan listés ci-dessous.,,Baroud de Draenor
10069,Ramasser 5 000 griffes de Croc-Noir sur les sabrons de Croc’rila dans la jungle de Tanaan.,,"Je suis venu, j’ai griffé, j’ai vaincu"
10070,Vaincre toutes les créatures rares dans la jungle de Tanaan.,,Traqueur de la jungle
10071,Vaincre le seigneur suprême Kazzak dans la jungle de Tanaan.,,La Légion ne vaincra pas !
10072,Accomplir tous les hauts faits de la jungle de Tanaan listés ci-dessous.,Titre : de la jungle,Tapage dans la jungle
10073,"Vaincre Archimonde dans la citadelle des Flammes infernales alors que feu funeste est encore actif, en mode normal ou supérieur.",,Échos du feu funeste
10074,Terminer les chapitres de la campagne du fief listés ci-dessous.,,À la poursuite de Gul’dan
10075,Accomplir les objectifs journaliers de la jungle de Tanaan listés ci-dessous.,,Baroud de Draenor
10076,Vaincre Gug’rokk dans la mine de la Masse-Sanglante en mode mythique.,,Mine de la Masse-Sanglante : mode mythique
10077,,,Écumeur de donjons mythiques
10079,Vaincre Crânoc sur les quais de Fer en mode mythique.,,Quais de Fer : mode mythique
10080,Vaincre Teron’gor à Auchindoun en mode mythique.,,Auchindoun : mode mythique
10081,Vaincre le grand sage Viryx à Orée-du-Ciel en mode mythique.,,Orée-du-Ciel : mode mythique
10082,Vaincre le Seigneur du ciel Tovra au Dépôt de Tristerail en mode mythique.,,Dépôt de Tristerail : mode mythique
10083,Vaincre Yalnu dans la Flore éternelle en mode mythique.,,La Flore éternelle : mode mythique
10084,Vaincre Ner’zhul sur les terres sacrées d’Ombrelune en mode mythique.,,Terres sacrées d’Ombrelune : mode mythique
10085,Vaincre le seigneur de guerre Zaela au sommet du pic Rochenoire en mode mythique.,,Sommet du pic Rochenoire : mode mythique
10086,Vaincre Socrethar l’Éternel dans la citadelle des Flammes infernales après avoir tué 20 âmes hanteuses en 10 secondes en mode normal ou supérieur.,,Pas d’états d’âme
10087,Vaincre Xhul’horac dans la citadelle des Flammes infernales sans déclencher d’Annihilation de gangre-ombre en mode normal ou supérieur.,,Diviser pour triompher
10088,Obtenir 27 000 points de conquête au cours de la saison 2 de Warlords of Draenor.,,Conquête sauvage
10089,Obtenir 27 000 points de conquête au cours de la saison 2 de Warlords of Draenor.,,Conquête sauvage
10090,Obtenir 27 000 points de conquête au cours de la saison 3 de Warlords of Draenor.,,Conquête belliqueuse
10091,Obtenir 27 000 points de conquête au cours de la saison 3 de Warlords of Draenor.,,Conquête belliqueuse
10092,Gagner 100 combats d’arène (3c3) ou 40 champs de bataille cotés pendant la saison 2 de Warlords of Draenor.,Récompense : selle vicieuse,Combattant sauvage
10093,Gagner 100 combats d’arène (3c3) ou 40 champs de bataille cotés pendant la saison 2 de Warlords of Draenor.,Récompense : selle vicieuse,Combattant sauvage
10094,Gagner 100 combats d’arène (3c3) ou 40 champs de bataille cotés pendant la saison 3 de Warlords of Draenor.,Récompense : selle vicieuse,Combattant belliqueux
10095,Gagner 100 combats d’arène (3c3) ou 40 champs de bataille cotés pendant la saison 3 de Warlords of Draenor.,Récompense : selle vicieuse,Combattant belliqueux
10096,"Terminer la saison 2 de JcJ de Warlords of Draenor dans les premiers 0,1% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).",Titre : gladiateur farouche,Gladiateur farouche : saison 2 de Warlords of Draenor
10097,"Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 0,1% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).",Titre : gladiateur belliqueux,Gladiateur belliqueux : saison 3 de Warlords of Draenor
10098,"Terminer la saison 2 de JcJ de Warlords of Draenor dans les premiers 0,5% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).",Titre : gladiateur,Gladiateur : saison 2 de Warlords of Draenor
10099,Terminer la saison 2 de JcJ de Warlords of Draenor dans les premiers 3% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : duelliste,Duelliste : saison 2 de Warlords of Draenor
10100,Terminer la saison 2 de JcJ de Warlords of Draenor dans les premiers 10% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : rival,Rival : saison 2 de Warlords of Draenor
10101,Terminer la saison 2 de JcJ de Warlords of Draenor dans les premiers 35% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : compétiteur,Compétiteur : saison 2 de Warlords of Draenor
10102,"Terminer la saison 2 de JcJ de Warlords dans les premiers 0,5% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).",,Héros de l’Alliance farouche
10103,"Terminer la saison 2 de JcJ de Warlords dans les premiers 0,5% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).",,Héros de la Horde farouche
10104,Terminer la saison 2 de JcJ de Warlords dans les premiers 35% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : soldat de l’Alliance,Soldat de l’Alliance : saison 2 de Warlords of Draenor
10105,Terminer la saison 2 de JcJ de Warlords dans les premiers 35% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : soldat de la Horde,Soldat de la Horde : saison 2 de Warlords of Draenor
10106,Terminer la saison 2 de JcJ de Warlords dans les premiers 10% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : défenseur de l’Alliance,Défenseur de l’Alliance : saison 2 de Warlords of Draenor
10107,Terminer la saison 2 de JcJ de Warlords dans les premiers 10% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : défenseur de la Horde,Défenseur de la Horde : saison 2 de Warlords of Draenor
10108,Terminer la saison 2 de JcJ de Warlords dans les premiers 3% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : gardien de l’Alliance,Gardien de l’Alliance : saison 2 de Warlords of Draenor
10109,Terminer la saison 2 de JcJ de Warlords dans les premiers 3% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 2 de Warlords of Draenor).,Titre : gardien de la Horde,Gardien de la Horde : saison 2 de Warlords of Draenor
10110,"Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 0,5% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).",Titre : gladiateur,Gladiateur : saison 3 de Warlords of Draenor
10111,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 3% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : duelliste,Duelliste : saison 3 de Warlords of Draenor
10112,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 10% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : rival,Rival : saison 3 de Warlords of Draenor
10113,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 35% du classement d’arène (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : compétiteur,Compétiteur : saison 3 de Warlords of Draenor
10114,"Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 0,5% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).",,Héros de l’Alliance belliqueux
10115,"Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 0,5% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).",,Héros de la Horde belliqueux
10116,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 3% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : gardien de l’Alliance,Gardien de l’Alliance : saison 3 de Warlords of Draenor
10117,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 3% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : gardien de la Horde,Gardien de la Horde : saison 3 de Warlords of Draenor
10118,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 10% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : défenseur de l’Alliance,Défenseur de l’Alliance : saison 3 de Warlords of Draenor
10119,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 10% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : défenseur de la Horde,Défenseur de la Horde : saison 3 de Warlords of Draenor
10120,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 35% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : soldat de l’Alliance,Soldat de l’Alliance : saison 3 de Warlords of Draenor
10121,Terminer la saison 3 de JcJ de Warlords of Draenor dans les premiers 35% du classement des champs de bataille cotés (nécessite 50 matchs gagnés pendant la saison 3 de Warlords of Draenor).,Titre : soldat de la Horde,Soldat de la Horde : saison 3 de Warlords of Draenor
10137,Obtenir le Gronnlin gangresang du gladiateur farouche pendant la 2e saison d’arène de Warlords of Draenor.,,Gronnlin gangresang du gladiateur farouche
10146,Obtenir le Gronnlin gangresang du gladiateur belliqueux pendant la 3e saison d’arène de Warlords of Draenor.,,Gronnlin gangresang du gladiateur belliqueux
10148,Obtenir votre anneau légendaire en accomplissant les quêtes de Khadgar.,Récompense : monument de fief,Chapitre IV : Les Ténèbres incarnées
10149,Accomplir les hauts faits de raid de la citadelle des Flammes infernales listés ci-dessous.,Monture : loup redoutable infernal,Gloire à l’écumeur de raids des Flammes infernales
10154,Accomplir 50 missions navales de combat.,,Expert en missions navales de combat
10155,Terminer 25 missions navales de siège.,,Expert en missions navales de siège
10156,Accomplir 25 missions navales de combat.,,Spécialiste des missions navales de combat
10159,Terminer 25 missions navales de trésor.,,Spécialiste des missions navales de trésor
10160,Terminer 50 missions navales de trésor.,,Expert en missions navales de trésor
10161,Terminer 10 missions navales de siège.,,Spécialiste des missions navales de siège
10162,Terminer 10 missions navales d’entraînement.,,Spécialiste des missions navales d’entraînement
10163,Terminer 25 missions navales d’entraînement.,,Expert en missions navales d’entraînement
10164,Accomplir les hauts faits de missions navales listés ci-dessous.,Titre : capitaine,Maître des mers
10165,Améliorer la qualité d’un navire de chaque type jusqu’au statut épique.,,Coques de fer
10166,Obtenir tous les plans d’équipement naval listés ci-dessous.,,Mécano naval
10167,Achever toutes les missions navales rares listées ci-dessous.,,Exploration en haute mer
10168,Améliorer votre chantier naval au niveau 3.,,Armada
10169,Améliorer votre chantier naval au niveau 2.,,Flotte
10170,Terminer 50 missions navales.,Récompense : boussole d’amiral,Matelot
10172,Terminer 100 missions navales.,Récompense : casquette de capitaine,Second maître
10173,Terminer 500 missions navales.,,Commandant de la flotte
10174,Terminer 1 000 missions navales.,,Amiral
10175,Vaincre le seigneur suprême Kazzak dans la jungle de Tanaan en groupe de guilde.,,Virée en guilde chez Kazzak
10176,Vaincre Archimonde dans la citadelle des Flammes infernales en mode mythique et en groupe de guilde.,,Virée en guilde chez Archimonde : mode mythique
10177,Bâtir un chantier naval pour votre fief.,,Larguez les amarres !
10192,,,Morts de Gug’rokk (Mine de la Masse-Sanglante mythique)
10193,,,Morts de Crânoc (Quais de Fer mythique)
10194,,,Morts de Teron’gor (Auchindoun mythique)
10195,,,Morts du grand sage Viryx (Orée-du-Ciel mythique)
10196,,,Morts du seigneur du ciel Tovra (Dépôt de Tristerail mythique)
10197,,,Morts de Yalnu (Flore éternelle mythique)
10198,,,Morts de Ner’zhul (Terres sacrées d’Ombrelune mythique)
10199,,,Morts du seigneur de guerre Zaela (Sommet du pic Rochenoire mythique)
10200,,,Morts du seigneur suprême Kazzak (Jungle de Tanaan)
10201,,,Victoires lors de l’assaut des Flammes infernales (Citadelle des Flammes infernales RdR)
10202,,,Victoires lors de l’assaut des Flammes infernales (Citadelle des Flammes infernales normal)
10203,,,Victoires lors de l’assaut des Flammes infernales (Citadelle des Flammes infernales héroïque)
10204,,,Victoires lors de l’assaut des Flammes infernales (Citadelle des Flammes infernales mythique)
10205,,,Morts du saccageur de Fer (Citadelle des Flammes infernales de l’outil Raids)
10206,,,Morts du saccageur de Fer (Citadelle des Flammes infernales normal)
10207,,,Morts du saccageur de Fer (Citadelle des Flammes infernales héroïque)
10208,,,Morts du saccageur de Fer (Citadelle des Flammes infernales mythique)
10209,,,Morts de Kormrok (Citadelle des Flammes infernales de l’outil Raids)
10210,,,Morts de Kormrok (Citadelle des Flammes infernales normal)
10211,,,Morts de Kormrok (Citadelle des Flammes infernales héroïque)
10212,,,Morts de Kormrok (Citadelle des Flammes infernales mythique)
10213,,,Morts du Haut conseil des Flammes infernales (Citadelle des Flammes infernales de l’outil Raids)
10214,,,Morts du Haut conseil des Flammes infernales (Citadelle des Flammes infernales normal)
10215,,,Morts du Haut conseil des Flammes infernales (Citadelle des Flammes infernales héroïque)
10216,,,Morts du Haut conseil des Flammes infernales (Citadelle des Flammes infernales mythique)
10217,,,Morts de Kilrogg Œil-Mort (Citadelle des Flammes infernales de l’outil Raids)
10218,,,Morts de Kilrogg Œil-Mort (Citadelle des Flammes infernales normal)
10219,,,Morts de Kilrogg Œil-Mort (Citadelle des Flammes infernales héroïque)
10220,,,Morts de Kilrogg Œil-Mort (Citadelle des Flammes infernales mythique)
10221,,,Morts de Fielsang (Citadelle des Flammes infernales de l’outil Raids)
10222,,,Morts de Fielsang (Citadelle des Flammes infernales normal)
10223,,,Morts de Fielsang (Citadelle des Flammes infernales héroïque)
10224,,,Morts de Fielsang (Citadelle des Flammes infernales mythique)
10225,,,Morts du Seigneur de l’ombre Iskar (Citadelle des Flammes infernales de l’outil Raids)
10226,,,Morts du Seigneur de l’ombre (Citadelle des Flammes infernales normal)
10227,,,Morts du Seigneur de l’ombre Iskar (Citadelle des Flammes infernales héroïque)
10228,,,Morts du Seigneur de l’ombre Iskar (Citadelle des Flammes infernales mythique)
10229,,,Morts de Socrethar l’Éternel (Citadelle des Flammes infernales de l’outil Raids)
10230,,,Morts de Socrethar l’Éternel (Citadelle des Flammes infernales normal)
10231,,,Morts de Socrethar l’Éternel (Citadelle des Flammes infernales héroïque)
10232,,,Morts de Socrethar l’Éternel (Citadelle des Flammes infernales mythique)
10233,,,Morts du gangreseigneur Zakuun (Citadelle des Flammes infernales de l’outil Raids)
10234,,,Morts du gangreseigneur Zakuun (Citadelle des Flammes infernales normal)
10235,,,Morts du gangreseigneur Zakuun (Citadelle des Flammes infernales héroïque)
10236,,,Morts du gangreseigneur Zakuun (Citadelle des Flammes infernales mythique)
10237,,,Morts de Xhul’horac (Citadelle des Flammes infernales de l’outil Raids)
10238,,,Morts de Xhul’horac (Citadelle des Flammes infernales normal)
10239,,,Morts de Xhul’horac (Citadelle des Flammes infernales héroïque)
10240,,,Morts de Xhul’horac (Citadelle des Flammes infernales mythique)
10241,,,Morts de Velhari la Despote (Citadelle des Flammes infernales de l’outil Raids)
10242,,,Morts de Velhari la Despote (Citadelle des Flammes infernales normal)
10243,,,Morts de Velhari la Despote (Citadelle des Flammes infernales héroïque)
10244,,,Morts de Velhari la Despote (Citadelle des Flammes infernales mythique)
10245,,,Morts de Mannoroth (Citadelle des Flammes infernales de l’outil Raids)
10246,,,Morts de Mannoroth (Citadelle des Flammes infernales normal)
10247,,,Morts de Mannoroth (Citadelle des Flammes infernales héroïque)
10248,,,Morts de Mannoroth (Citadelle des Flammes infernales mythique)
10249,,,Morts d’Archimonde (Citadelle des Flammes infernales de l’outil Raids)
10250,,,Morts d’Archimonde (Citadelle des Flammes infernales normal)
10251,,,Morts d’Archimonde (Citadelle des Flammes infernales héroïque)
10252,,,Morts d’Archimonde (Citadelle des Flammes infernales mythique)
10253,Vaincre Fielsang à la citadelle des Flammes infernales en mode mythique.,,Fielsang : mode mythique
10255,Terminer 100 missions navales.,Récompense : casquette de capitaine,Second maître
10256,Achever trois des missions navales rares listées ci-dessous.,Récompense : chapeau de commandant de la flotte,Larguez les amarres
10258,Achever trois des missions navales rares listées ci-dessous.,Récompense : chapeau de commandant de la flotte,Larguez les amarres
10259,Vaincre 25 créatures rares dans la jungle de Tanaan.,,Chasseur de la jungle
10260,Explorer la jungle de Tanaan et révéler les zones voilées de la carte du monde.,,Explorer la jungle de Tanaan
10261,Découvrir 20 trésors dans la jungle de Tanaan.,,Chasseur de trésors de la jungle
10262,Découvrir tous les trésors de la jungle de Tanaan.,,Maître des trésors de la jungle
10265,Accomplir tous les hauts faits de la jungle de Tanaan listés ci-dessous.,Titre : de la jungle,Tapage dans la jungle
10275,Terminer 500 missions navales.,,Commandant de la flotte
10276,Terminer 1 000 missions navales.,,Amiral
10278,Faire progresser 10 sujets jusqu’au niveau de puissance 650.,,<DND> Item Level Army - Account Wide
10307,Achever toutes les missions navales rares listées ci-dessous.,,Exploration en haute mer
10309,"Posséder Zeradar, l’archonte de l’édition Collector de Legacy of the Void.",,Édition Collector : Zeradar
10320,Posséder la monture traqueur gangrené illidari de l’édition Collector de Legion.,,Édition Collector : traqueur gangrené illidari
10321,"Posséder Mordicus, le traqueur gangrené de l’édition Collector de Legion.",,Édition Collector : Mordicus
10322,"Être l’heureux propriétaire de Bourbidan, obtenu lors de la BlizzCon 2015.",,Bourbidan
10334,Vaincre Xemirkol dans la jungle de Tanaan.,Titre : prédateur,Prédateur
10335,"S’équiper de Lame-tonnerre, épée bénie du Cherchevent gonflable.",,Est-ce que quelqu’un a dit… ?
10337,"Être l’heureux propriétaire du cadeau de collection de la fête du Voile d’hiver 2015, le Cogn’Baff lance-flammes.",,Cogn’Baff lance-flammes
10348,Découvrir 100 trésors sur Draenor (hormis dans la jungle de Tanaan).,,Maître des chasseurs de trésors
10349,Être révéré auprès des trois factions de la jungle de Tanaan.,,Diplomate de Tanaan
10350,Être révéré auprès des trois factions de la jungle de Tanaan.,,Diplomate de Tanaan
10353,Obtenir les cinq jouets qui font partie de l’ensemble Armada de Fer du Cogn’Baff.,,Armada de Fer
10354,Obtenir 200 jouets.,Titre : Cogn’Baff,Commandant de Cogn’Baff
10355,Obtenir 300 montures (utilisables par un même personnage).,Récompense : serpent-nuage céleste azur,Seigneur des rênes
10356,Obtenir 300 montures (utilisables par un même personnage).,Récompense : serpent-nuage céleste azur,Seigneur des rênes
10365,Trouver Pépé quand il porte son effrayant costume d’épouvantail.,,Un ami effrayant
10366,Added for playercondition issues.,,<DND> Account Has Curious Wolvar Pup
10367,Added for playercondition issues.,,<DND> Account Has Oracle Hatchling
10372,,,<DND> Player has learned Blige Pump
10373,,,<DND> Player has learned Felsmoke
10374,,,<DND> Player has learned Fog Lights
10375,,,<DND> Player has learned Ghostly Spyglass
10376,,,<DND> Player has learned Gyroscopic Internal Stabilizer
10377,,,<DND> Player has learned Ice Cutter
10378,,,<DND> Player has learned Trained Shark Tank
10379,,,<DND> Player has learned True Iron Rudder
10380,Première guilde du royaume à vaincre Archimonde dans la citadelle des Flammes infernales en mode mythique et en groupe de guilde.,,Archimonde « Prem’s » du royaume
10398,Participer à une ronde de tambours du tonnerre à Haut-Roc.,,Ronde de tambours
10411,Sauvez la Val’kyr capturée dans la Gueule des âmes en mode mythique.,,Pauvres âmes à Helheim
10412,Vaincre Helya dans la Gueule des âmes alors que tous les membres du groupe sont de Pauvres âmes en perdition en mode mythique.,Récompense : Lagan,Pauvres âmes en perdition
10413,Vaincre Ymiron après avoir abattu 6 guerriers ressuscités dans la Gueule des âmes en mode mythique.,,Loi du talion
10456,Vaincre le seigneur de guerre Parjesh sans laisser un seul conquasseur glissefiel mourir dans l’Œil d’Azshara en mode mythique.,,Fi du menu fretin !
10457,Vaincre dame Glissefiel dans l’Œil d’Azshara après avoir détruit 11 globules d’eau salée avec une seule Malédiction de la sorcière en mode mythique.,,Sans sel et sans suite
10458,Vaincre le Courroux d’Azshara sans être touché par Résonance magique ni par Résonance du givre dans l’Œil d’Azshara en mode mythique.,,Fin prêt pour les raids V
10459,Terminer la suite de quêtes « L’équilibre de la puissance » et débloquer une nouvelle apparence pour votre arme prodigieuse.,,Apprentissage historique
10460,Trouver et débloquer une apparence cachée pour votre arme prodigieuse.,,Potentiel caché
10461,Débloquer les quatre couleurs différentes pour l’apparence originale de votre arme prodigieuse.,,Trop stylée : classique
10537,Regardez les plus grands gladiateurs au monde s’affronter !,,Prôneur de la guerre
10542,Éclaboussez les quatre rois vrykuls avec une Chope d’hydromel dans les salles des Valeureux en mode mythique.,,Hydromel à gogo
10543,Vaincre Odyn sans qu’aucun oblitérateur forge-foudre ne parvienne à lancer Afflux dans les salles des Valeureux en mode mythique.,,Parasurtenseur
10544,Vaincre un drake-tempête après lui avoir permis de cumuler 10 charges de Coup fatal en mode mythique.,,Danse avec la mort
10553,"Vaincre Millificent Tempête-de-Mana une fois qu’elle est vraiment énervée contre vous dans l’assaut sur le fort Pourpre, en mode mythique.",,Vous ne faites qu’aggraver la situation !
10554,"Vaincre Gueule-Purulente après avoir détruit une bile noire dans l’assaut sur le fort Pourpre, en mode mythique.",,Ça se mange ?
10555,Vaincre Nythendra dans le Cauchemar d’émeraude après avoir écrasé 15 insectes lumineux en mode normal ou supérieur.,,Combat parasité
10561,Entrer en champ de bataille ou en arène et apprendre le sort Médaillon honorable.,,Médaillon honorable
10575,Vaincre Krosus au palais Sacrenuit après avoir éteint 15 braises ardentes en mode normal ou supérieur.,,Calmer les ardeurs
10580,"Obtenir 800 points de compétence en pêche, secourisme, cuisine et archéologie.",,Boulots héroïquement alimentaires
10581,Obtenir 100 points de compétence dans la catégorie « Légion » de deux métiers principaux.,,Exploiter les îles
10582,Obtenir 100 points de compétence dans la catégorie « Légion » d’un métier.,,Maître de métier de Legion
10583,Obtenir 100 points de compétence dans la catégorie « Légion » de tous les métiers principaux.,,Maître en toute chose de Legion
10585,Apprendre à utiliser la forge à oblitérium.,,Gangrefondeur
10586,Incinérer 50 objets d’artisanat dans la forge à oblitérium.,,Incinération de masse
10587,Obtenir 250 000 points en un seul mini-jeu de joaillerie.,,Bijouté
10588,Atteindre le niveau 20 dans le mini-jeu Didacticiel du dessin des circuits du Bling-o-tron.,,La distance la plus courte
10589,Obtenir 100 points de compétence dans la catégorie « Légion » en cuisine.,,Cuisinier de Legion
10591,Faites équipe avec Nomi pour ouvrir la cuisine expérimentale.,,Déjà grand
10592,Placer 100 commandes auprès de Nomi.,,Pas de repos pour les braves
10593,Obtenir une amélioration Bacon croustillant de 6 heures.,,Exhausteur de goût
10594,Obtenir 100 points de compétence dans la catégorie « Légion » en pêche.,,Pêcheur de Legion
10595,Pêcher l’un des poissons rares de Legion listés ci-dessous.,,Prise surprise
10596,Pêcher tous les poissons rares de Legion.,,Passons aux gros poissons
10597,Pêcher 100 poissons communs de Legion.,,Aquaculture de Legion
10598,Achever 20 expéditions de pêche.,,Taquiner le goujon dans les îles
10599,Obtenir 800 points de compétence en secourisme.,,Docteur de Legion
10600,Obtenir 800 points de compétence en archéologie.,,Archéologue de Legion
10601,Obtenir l’une des trouvailles archéologiques rares listées ci-dessous.,,Sonder le terrain
10602,Obtenir huit des trouvailles archéologiques rares listées ci-dessous.,,Fragile
10603,Obtenir toutes les trouvailles archéologiques rares listées ci-dessous.,,Un œil de lynx
10604,Restaurer et exposer des exemplaires en parfait état de tous les artéfacts de Legion.,,Conservateur de Legion
10605,Restaurer un exemplaire de chaque artéfact commun de Legion.,,À manipuler avec précaution
10606,Aider Brann à trouver toutes les pièces de sa relique des Titans.,,Le rêve d’un Nain
10607,Explorer 50 sites de fouilles de Legion.,,Mettre les mains dans le cambouis
10608,Explorer 100 sites de fouilles de Legion.,,Passer le sable au crible
10609,Explorer 250 sites de fouilles de Legion.,Titre : l’excavateur,Au peigne fin
10610,"Désactiver chacun des postes de garde au signal du capitaine de patrouille Gerdo, puis le vaincre à la cour des Étoiles en mode mythique.",,En attendant Gerdo
10611,Assister à la conversation entre le conseiller Melandrus et la grande magistrice Élisande à la cour des Étoiles en mode mythique.,,Laisser traîner ses oreilles
10614,,,Hidden Tracking - 325 Artifact XP Earned
10617,Établir des relations avec les Souffrenuit en terminant les suites de quêtes ci-dessous.,Récompense : expéditions de Suramar débloquées,Souffrenuit debout !
10626,Aider Zoom à gagner la course d’escargots dans la grotte Sombre-Pierre.,,Zoom !
10627,Atteindre le sommet du guet de Nashal en Tornheim.,,Là-haut
10657,Faire progresser votre personnage jusqu’au niveau 20.,Hearthstone : héros paladin Dame Liadrin,Apprenti héros de Warcraft
10663,Vaincre Ysondre dans le Cauchemar d’émeraude alors que tous les membres du raid portent des essences du Rêve des quatre portes en mode normal ou supérieur.,,Dragons chimériques
10665,Explorer Azsuna et révéler les zones voilées de la carte du monde.,,Exploration d’Azsuna
10666,Explorer Val’sharah et révéler les zones voilées de la carte du monde.,,Exploration de Val’sharah
10667,Explorer Haut-Roc et révéler les zones voilées de la carte du monde.,,Exploration de Haut-Roc
10668,Explorer Tornheim et révéler les zones voilées de la carte du monde.,,Exploration de Tornheim
10669,Explorer Suramar et révéler les zones voilées de la carte du monde.,,Exploration de Suramar
10671,Niveau 110 atteint avant d’entamer l’extension Shadowlands.,,Niveau 110 (héritage)
10672,Être révéré auprès de toutes les factions des îles Brisées listées ci-dessous.,,Diplomate des îles Brisées
10678,Vaincre Skorpyron dans le palais Sacrenuit en mode normal ou supérieur sans qu’aucun personnage-joueur ne quitte les cercles au centre de la salle.,,Revanche en cage
10679,Vaincre Scor’roc alors que tous les membres du groupe sont Tout feu tout flamme dans le caveau des Gardiennes en mode mythique.,,Même pas froid aux yeux
10680,"Vaincre Cordana après avoir franchi la mort rampante sans tenir la lumière d’Élune, alors qu’elle est en l’air, dans le caveau des Gardiennes, en mode mythique.",,Qui c’est qu’a peur du noir ?
10681,Collectionner 100 apparences d’armure de tête.,,Victime de la mode : tête
10682,Collectionner 100 apparences d’armure de torse.,,Victime de la mode : torse
10683,Armes prodigieuses - Affichage des infos chasseur Maîtrise des bêtes Hati,,Armes prodigieuses - Affichage des infos chasseur Maîtrise des bêtes Hati
10684,Collectionner 100 apparences d’armure de jambes.,,Victime de la mode : jambes
10685,Collectionner 100 apparences d’armure de pieds.,,Victime de la mode : pieds
10686,Collectionner 100 apparences d’armure de ceinture.,,Victime de la mode : ceinture
10687,Collectionner 200 apparences d’armure de dos.,,Victime de la mode : dos
10688,Collectionner 100 apparences d’armure de poignets.,,Victime de la mode : poignets
10689,Collectionner 100 apparences d’armes et d’objets de main gauche.,,Victime de la mode : arme et main gauche
10690,Collectionner 15 apparences de tabard.,,Victime de la mode : tabard
10691,Collectionner 15 apparences de chemise.,,Victime de la mode : chemise
10692,Collectionner 100 apparences d’armure d’épaules.,,Victime de la mode : épaules
10693,Collectionner 100 apparences d’armure de mains.,,Victime de la mode : mains
10694,Accomplir tous les hauts faits listés ci-dessous.,Titre : le fabuleux,Fabuleux
10696,"Vaincre Gul’dan au palais Sacrenuit après avoir détruit 16 yeux de Gul’dan en 3 secondes, en mode normal ou supérieur.",,Ils ont les yeux de leur père
10697,"Activer tous les projecteurs autour du Puits de la nuit, puis vaincre l’anomalie chronomatique au palais Sacrenuit, en mode normal ou supérieur.",,Les feux de la rampe
10698,Achever les suites de quêtes de Val’sharah listées ci-dessous.,,Le dormeur du Val’sharah
