ID,Description_lang,Reward_lang,Title_lang
10543,"Bezwingt Odyn in den Hallen der Tapferkeit auf dem Schwierigkeitsgrad 'Mythisch', ohne zuzulassen, dass ein Sturmgeschmiedeter Vernichter erfolgreich 'Woge' einsetzt.",,Überspannungsschutz
10544,"Bezwingt einen Sturmdrachen in den Hallen der Tapferkeit auf dem Schwierigkeitsgrad 'Mythisch', nachdem er 10 Stapel 'Todesstoß' erreicht hat.",,Tanz mit dem Tod
10553,"Bezwingt Millificent Manasturm im Sturm auf die Violette Festung auf dem Schwierigkeitsgrad 'Mythisch', nachdem sie sehr sauer auf Euch geworden ist.",,Ihr macht es NUR NOCH SCHLIMMER!
10554,"Bezwingt Faulmiene im Sturm auf die Violette Festung auf dem Schwierigkeitsgrad 'Mythisch', nachdem Ihr eine schwarze Galle getötet habt.",,Kann man das essen?
10555,"Bezwingt Nythendra im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Normal' oder höher, nachdem Ihr 15 Glimmkäfer zerquetscht habt.",,Total verbuggt
10561,Betretet ein Schlachtfeld oder eine Arena und erlernt den Zauber 'Ehrenhaftes Medaillon'.,,Ehrenhaftes Medaillon
10575,"Bezwingt Krosus in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, nachdem Ihr 15 brennende Glutspäne gelöscht habt.",,Brennpunkt: Nachtfestung
10580,"Erlangt 800 Fertigkeitspunkte im Angeln, in Erster Hilfe, Kochkunst und Archäologie.",,Heroische außergewöhnliche Fähigkeiten
10581,Erlangt 100 Fertigkeitspunkte in zwei Hauptberufen der Verheerten Inseln.,,Inselfachkraft
10582,Erlangt 100 Fertigkeitspunkte in einem Beruf der Verheerten Inseln.,,Handwerksmeister von Legion
10583,Erlangt 100 Fertigkeitspunkte in allen Hauptberufen der Verheerten Inseln.,,Meister aller Klassen von Legion
10585,"Lernt, wie man die Obliterumschmiede verwendet.",,Teufelsschmelzer
10586,Äschert 50 hergestellte Gegenstände in der Obliterumschmiede ein.,,Ausschussware
10587,Erzielt 250.000 Punkte in einem einzigen Minispiel für Juwelenschleifer.,,Geschickte Hände
10588,"Erreicht Stufe 20 in dem Minispiel ""Blingtron-Schaltplan"".",,Die kürzeste Distanz
10589,Erlangt 100 Fertigkeitspunkte in der Kochkunst der Verheerten Inseln.,,Koch von Legion
10591,"Arbeitet mit Nomi, um die Testküche zu eröffnen.",,Ganz schön groß geworden
10592,Erteilt Nomi 100 Arbeitsaufträge.,,Akkordarbeit
10593,Erhaltet einen 6-stündigen 'Lecker Speck'-Stärkungszauber.,,Im Speckmantel
10594,Erlangt 100 Fertigkeitspunkte im Angeln der Verheerten Inseln.,,Angler von Legion
10595,Fangt einen der unten aufgelisteten seltenen Fische von Legion.,,Ein guter Fang
10596,Fangt alle seltenen Fische von Legion.,,Dicke Fische
10597,Fangt 100 normale Fische in Legion.,,Meine Fische sind Legion!
10598,Schließt 20 Weltquests rund um das Angeln ab.,,Angeltour im Inselparadies
10599,Erlangt 800 Fertigkeitspunkte in Erster Hilfe.,,Sanitäter von Legion
10600,Erlangt 800 Fertigkeitspunkte in Archäologie.,,Archäologe von Legion
10601,Besorgt Euch eines der folgenden seltenen archäologischen Fundstücke.,,Archäo-logisch
10602,Besorgt Euch acht der folgenden seltenen archäologischen Fundstücke.,,Hier ist oben
10603,Besorgt Euch alle folgenden seltenen archäologischen Fundstücke.,,Kennerblick
10604,Restauriert alle makellosen Artefakte von Legion und stellt sie aus.,,Kurator von Legion
10605,Restauriert je ein Exemplar der gewöhnlichen Legionsartefakte.,,Schön vorsichtig!
10606,"Helft Brann, alle Teile für sein Titanenrelikt zu finden.",,Der Traum der Zwerge
10607,Schließt 50 Ausgrabungsstätten der Legion ab.,,Sich die Hände schmutzig machen
10608,Schließt 100 Ausgrabungsstätten der Legion ab.,,Sandmännchen
10609,Schließt 250 Ausgrabungsstätten der Legion ab.,Bonustitel: Ausgräber(in),Kein Stein auf dem anderen gelassen
10610,"Setzt alle Wachposten außer Kraft, nachdem Patrouillenoffizier Gerdo ihnen signalisiert hat, und besiegt ihn anschließend im Hof der Sterne auf dem Schwierigkeitsgrad 'Mythisch'.",,Warten auf Gerdo
10611,Werdet Zeuge des Gesprächs zwischen Berater Melandrus und Großmagistrix Elisande im Hof der Sterne auf dem Schwierigkeitsgrad 'Mythisch'.,,Ein wenig Lauscherei
10614,,,Hidden Tracking - 325 Artifact XP Earned
10617,"Baut Beziehungen zu den Nachtsüchtigen auf, indem Ihr die unten aufgelisteten Geschichtsstränge abschließt.",Belohnung: Weltquests in Suramar freigeschaltet,Nachtsüchtig aber nicht allein
10626,"Helft Wusch, das Schneckenrennen in der Dunkelsteingrotte zu gewinnen.",,Wusch!
10627,Erreicht die Spitze von Nashals Wacht in Sturmheim.,,Aufwärts
10657,Erreicht mit Eurem Charakter Stufe 20.,Spielübergreifende Belohnung: Lady Liadrin als Paladinheldin in Hearthstone,Warcrafts Heldennachwuchs
10663,"Bezwingt Ysondre im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Normal' oder höher, während auf jedem Schlachtzugsmitglied Traumessenzen aus allen vier Portalen aktiv sind.",,Traumreise
10665,"Erkundet Azsuna, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet Azsuna
10666,"Erkundet Val'sharah, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet Val'sharah
10667,"Erkundet den Hochberg, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet den Hochberg
10668,"Erkundet Sturmheim, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet Sturmheim
10669,"Erkundet Suramar, indem Ihr die unbekannten Bereiche der Weltkarte aufdeckt.",,Erkundet Suramar
10671,Stufe 110 vor der Erweiterung Shadowlands erreicht.,,Stufe 110 (Klassisch)
10672,Erreicht bei allen unten aufgelisteten Fraktionen der Verheerten Inseln den Status respektvoll.,,Diplomat der Verheerten Inseln
10678,"Bezwingt Skorpyron in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, ohne dass ein Spieler die zentralen Ringe verlässt.",,Käfigrevanche
10679,"Bezwingt Ash'Golm im Verlies der Wächterinnen auf dem Schwierigkeitsgrad 'Mythisch', während alle Gruppenmitglieder 'Entfacht' sind.",,Hitzköpfe
10680,"Bezwingt Cordana Teufelsang im Verlies der Wächterinnen auf dem Schwierigkeitsgrad 'Mythisch', während sie sich in der Luft befindet, nachdem Ihr zuvor der 'Schleichenden Verdammnis' erfolgreich entgangen seid, ohne 'Elunes Licht' zu verwenden.",,Wer hat Angst im Dunkeln?
10681,Sammelt 100 Kopfplatzvorlagen.,,Fashionista: Kopf
10682,Sammelt 100 Brustplatzvorlagen.,,Fashionista: Brust
10683,Artefakte - Infoanzeige zu Tierherrschaftsjägerin Hati,,Artefakte - Infoanzeige zu Tierherrschaftsjägerin Hati
10684,Sammelt 100 Beinplatzvorlagen.,,Fashionista: Beine
10685,Sammelt 100 Fußplatzvorlagen.,,Fashionista: Füße
10686,Sammelt 100 Taillenplatzvorlagen.,,Fashionista: Taille
10687,Sammelt 200 Rückenplatzvorlagen.,,Fashionista: Umhang
10688,Sammelt 100 Handgelenkplatzvorlagen.,,Fashionista: Handgelenk
10689,Sammelt 100 Waffen- oder Schildhandplatzvorlagen.,,Fashionista: Waffe und Schildhand
10690,Sammelt 15 Wappenrockplatzvorlagen.,,Fashionista: Wappenrock
10691,Sammelt 15 Hemdplatzvorlagen.,,Fashionista: Hemd
10692,Sammelt 100 Schulterplatzvorlagen.,,Fashionista: Schulter
10693,Sammelt 100 Handplatzvorlagen.,,Fashionista: Hände
10694,Schaltet alle unten aufgelisteten Erfolge frei.,Bonustitel: Der/Die Todschicke,Todschick
10696,"Bezwingt Gul'dan in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, nachdem Ihr innerhalb von 3 Sek. 16 Augen von Gul'dan getötet habt.",,Mit Augenmaß
10697,Aktiviert alle Scheinwerfer um den Nachtbrunnen und bezwingt dann die Chronomatische Anomalie in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher.,,Große Lichtshow
10698,Schließt die folgenden Geschichtsstränge in Val'sharah ab.,,Das große Val'sharabenteuer!
10699,"Bezwingt während Eurer Begegnung mit Großmagistrix Elisande in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher ein Jungtier des ewigen Drachenschwarms, nachdem es Euch verraten hat, und tötet dann Großmagistrix Elisande.",,Verräter können wir nicht leiden
10704,"Bezwingt Tichondrius in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, ohne Schaden durch Echos der Leere zu erleiden.",,Nicht für dich
10706,Rekrutiert 5 Trupps.,,Truppenausbildung
10707,Erleuchtet und befreit das Rachegespenst im Verlies der Wächterinnen auf dem Schwierigkeitsgrad 'Mythisch'.,,Jetzt sehe ich schon Gespenster
10709,Findet alle Einträge von Illysanna Rabenkrones Tagebuch in der Rabenwehr.,,Die Leiden der jungen I.
10710,"Bezwingt das Amalgam der Seelen in der Rabenwehr auf dem Schwierigkeitsgrad 'Mythisch', nachdem Ihr eine frustrierte Seele getötet habt.",,Frustabbau
10711,"Bezwingt Illysanna Rabenkrone in der Rabenwehr auf dem Schwierigkeitsgrad 'Mythisch', ohne einen ihrer Verbündeten zu töten.",,Darf ich sie töten? Nein! Und jetzt?
10712,Aus Vignetten errungene Artefaktmacht,,Artefaktmacht - Errungen - Vignette
10713,Aus Schätzen errungene Artefaktmacht,,Artefaktmacht - Errungen - Schatz
10714,Durch Weltbeute errungene Artefaktmacht,,Artefaktmacht - Errungen - Weltbeute
10715,Durch Quests errungene Artefaktmacht,,Artefaktmacht - Errungen - Quest
10716,In Dungeons errungene Artefaktmacht,,Artefaktmacht - Errungen - Dungeon
10717,In Geplänkeln errungene Artefaktmacht,,Artefaktmacht - Errungen - Geplänkel
10718,In der Arena errungene Artefaktmacht,,Artefaktmacht - Errungen - Arena
10719,In ungewerteten Schlachtfeldern errungene Artefaktmacht,,Artefaktmacht - Errungen - Ungewertete Schlachtfelder
10720,In gewerteten Schlachtfeldern errungene Artefaktmacht,,Artefaktmacht - Errungen - Gewertete Schlachtfelder
10721,Durch das Ehresystem errungene Artefaktmacht,,Artefaktmacht - Errungen - Ehresystem
10722,Fischt alle unten aufgelisteten Münzen aus dem Brunnen von Dalaran auf den Verheerten Inseln.,,Der Wunschentferner
10741,Während des 12. Geburtstages von WoW eingeloggt.,,Der 12. Geburtstag von WoW
10742,"Bezwingt Trilliax in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, solange Ihr weniger als 20 giftige Stücke gegessen habt.",,Glutenfrei
10743,"Erreicht Prestigestufe 1, Rang 50 und erhaltet die Anerkennung der Anführer der Allianz für Eure Tapferkeit.",,Das Prestige
10745,"Erreicht Prestigestufe 1, Rang 50 und erhaltet die Anerkennung der Anführer der Horde für Eure Tapferkeit.",,Das Prestige
10746,Schließt Eure Ordenskampagne ab und schaltet eine neue Vorlage für Eure Artefaktwaffe frei.,,Für die Schlacht geschmiedet
10747,Schaltet alle 4 Farbvarianten für Eure verbesserte Artefaktvorlage frei.,,Kämpfen mit Stil: Verbessert
10748,Schaltet alle 4 Farbvarianten für Eure tapfere Artefaktvorlage frei.,,Kämpfen mit Stil: Tapfer
10749,Schaltet alle 4 Farbvarianten für Eure kampfzerschlissene Artefaktvorlage frei.,,Kämpfen mit Stil: Kampfzerschlissen
10750,Schaltet alle 4 Farbvarianten für Eure verborgene Artefaktvorlage frei.,,Kämpfen mit Stil: Verborgen
10751,"Stolzer Besitzer des Winterhauchgeschenks des Jahres 2016, dem endothermischen Strahler.",,Brr... es ist kalt hier drin
10753,Bezwingt Ursoc im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Normal' oder höher und lasst Tur Wutpranke nicht sterben.,,Unglücksbärchi
10754,"Bezwingt Hochbotaniker Tel'arn in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, während alle Schlachtzugsmitglieder von 'Arkanverstrahlung' betroffen sind.",,Der Keim allen Übels
10755,Tötet eine Kreatur in der Dunkelheit während jeder Phase der Begegnung mit Xavius im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Normal' oder höher.,,Kampf gegen die Dunkelheit
10756,Aktiviert alle Leylinienzuleitungen in Suramar.,,Leylinien-Bling
10761,Wertet alle Sternrezepte eines Hauptberufs auf 2 Sterne oder höher auf.,,Handwerkliche Exzellenz
10762,Kocht 15 der unten aufgelisteten Legion-Rezepte.,,Das Legionsmenü
10763,Schließt die folgenden Geschichtsstränge in Azsuna ab.,,Azsuna Matata
10764,"Legt in jedem Platz einen Gegenstand von überragender Qualität an, der eine Mindeststufe von 790 hat (vor der Veröffentlichung von Battle for Azeroth).",,Verheerend überragend
10765,"Legt an jedem Platz einen epischen Gegenstand an, der eine Mindeststufe von 840 hat (vor der Veröffentlichung von Battle for Azeroth).",,Verheerend episch
10766,"Bezwingt Dresaron im Finsterherzdickicht auf dem Schwierigkeitsgrad 'Mythisch', nachdem Ihr die Monstrosität der Hassbrut getötet habt.",,Ei-nsame Spitze
10768,"Anzahl Ghule, die vom unheiligen Todesritterartefakt beschworen wurden",,Hidden Tracking - Apocalypse Ghouls Summoned
10769,"Bezwingt den Schemen von Xavius im Finsterherzdickicht auf dem Schwierigkeitsgrad 'Mythisch', während er über 10 Stapel von 'Apokalyptische Ermächtigung' verfügt.",,Alles brennt
10770,"Findet Pepe, während er seine putzige, kleine Schutzbrille trägt.",,Gefiederter Gefährte
10771,"Bezwingt Elerethe Renferal im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Normal' oder höher, nachdem Ihr all Ihre pulsierenden Eiersäcke zerstört habt.",,Eiersalat
10772,"Bezwingt Cenarius im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Normal' oder höher, ohne jede der folgenden Mächte des Alptraums zu läutern.",,Mögen die Mächte mit Euch sein
10773,"Bezwingt Ivanyr im Arkus auf dem Schwierigkeitsgrad 'Mythisch', ohne Schaden durch 'Geladener Blitz' zu erleiden.",,Arkanostatische Aufladung
10774,Sammelt in einem einzigen Durchgang von Avianas Herausforderung bei den Sylvanfällen 10 Smaragdkugeln.,Belohnung: Smaragdwinde,Küken der Kralle
10775,"Bezwingt Corstilax im Arkus auf dem Schwierigkeitsgrad 'Mythisch', bevor eine der Pfützen aus Nachtbrunnenenergie verschwindet.",,Pfützenplanschen
10776,"Bezwingt Berater Vandros im Arkus auf dem Schwierigkeitsgrad 'Mythisch', ohne dabei ein zeitloses Gespenst zu töten.",,Keine Zeit zu verlieren
10778,Erreicht bei den Nachtsüchtigen den Status ehrfürchtig.,,Die Nachtsüchtigen
10780,Bezwingt Azsharas Zorn im Auge Azsharas.,,Das Auge Azsharas
10781,Bezwingt Azsharas Zorn im Auge Azsharas auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Das Auge Azsharas
10782,Bezwingt Azsharas Zorn im Auge Azsharas auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Das Auge Azsharas
10783,Bezwingt den Schemen von Xavius im Finsterherzdickicht.,,Das Finsterherzdickicht
10784,Bezwingt den Schemen von Xavius im Finsterherzdickicht auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Das Finsterherzdickicht
10785,Bezwingt den Schemen von Xavius im Finsterherzdickicht auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Das Finsterherzdickicht
10786,Bezwingt Odyn in den Hallen der Tapferkeit.,,Die Hallen der Tapferkeit
10788,Bezwingt Odyn in den Hallen der Tapferkeit auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Hallen der Tapferkeit
10789,Bezwingt Odyn in den Hallen der Tapferkeit auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Die Hallen der Tapferkeit
10790,Schließt die folgenden Geschichtsstränge in Sturmheim ab.,,Vrykultstatus
10793,Schließt alle Quests der Gebrüder Sechszünder in Sturmheim ab.,,"Wo Rauch ist, ist auch Sprengstoff!"
10795,Bezwingt Dargrul in Neltharions Hort.,,Neltharions Hort
10796,Bezwingt Dargrul in Neltharions Hort auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Neltharions Hort
10797,Bezwingt Dargrul in Neltharions Hort auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Neltharions Hort
10798,Bezwingt den Anführer des Sturms auf die Violette Festung.,,Sturm auf die Violette Festung
10799,Bezwingt den Anführer des Sturms auf die Violette Festung auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Sturm auf die Violette Festung
10800,Bezwingt den Anführer des Sturms auf die Violette Festung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Sturm auf die Violette Festung
10801,Bezwingt Cordana Teufelsang im Verlies der Wächterinnen.,,Das Verlies der Wächterinnen
10802,Bezwingt Cordana Teufelsang im Verlies der Wächterinnen auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Das Verlies der Wächterinnen
10803,Bezwingt Cordana Teufelsang im Verlies der Wächterinnen auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Das Verlies der Wächterinnen
10804,Bezwingt Lord Kur'talos Rabenkrone in der Rabenwehr.,,Die Rabenwehr
10805,Bezwingt Lord Kur'talos Rabenkrone in der Rabenwehr auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Die Rabenwehr
10806,Bezwingt Lord Kur'talos Rabenkrone in der Rabenwehr auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Die Rabenwehr
10807,Bezwingt Helya im Seelenschlund.,,Der Seelenschlund
10808,Bezwingt Helya im Seelenschlund auf dem Schwierigkeitsgrad 'Heroisch' oder höher.,,Heroisch: Der Seelenschlund
10809,Bezwingt Helya im Seelenschlund auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Der Seelenschlund
10813,Bezwingt Berater Vandros im Arkus auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Der Arkus
10816,Bezwingt Berater Melandrus am Hof der Sterne auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Der Hof der Sterne
10817,"Bezwingt Aluriel die Zauberklinge in den folgenden Bereichen der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher (sie muss ihr Ziel innerhalb von 120 Sek. nach Kampfbeginn erreichen und dort bleiben, bis sie bezwungen wurde):",,Vor anderer Kulisse
10818,Bezwingt die folgenden Bosse im Smaragdgrünen Alptraum.,,Dunkelstamm
10819,Bezwingt die folgenden verderbten Beschützer im Smaragdgrünen Alptraum.,,Gepeinigte Wächter
10820,Bezwingt Xavius im Smaragdgrünen Alptraum.,,Riss von Aln
10821,Bezwingt Nythendra im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Nythendra
10822,Bezwingt Elerethe Renferal im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Elerethe Renferal
10823,"Bezwingt Il'gynoth, das Herz der Verderbnis, im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Mythisch'.",,Mythisch: Il'gynoth
10824,Bezwingt Ursoc im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Ursoc
10825,Bezwingt die Drachen des Alptraums im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Drachen des Alptraums
10826,Bezwingt Cenarius im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Cenarius
10827,Bezwingt Xavius im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Mythisch'.,Bonustitel: Der/Die Träumer(in),Mythisch: Xavius
10829,Bezwingt die folgenden Bosse am Fuße der Nachtfestung.,,Bogenaquädukte
10830,"Bezwingt Il'gynoth im Smaragdgrünen Alptraum auf dem Schwierigkeitsgrad 'Normal' oder höher, nachdem Ihr dem Auge von Il'gynoth innerhalb von 10 Sek. 20 Alptraumexplosionen versetzt habt.",,Seht der Gefahr ins Auge
10837,Bezwingt die folgenden Bosse in der Nachtfestung.,,Königliches Athenaeum
10838,Bezwingt die folgenden Bosse in der Nachtfestung.,,Die Nachtspitze
10839,Bezwingt Gul'dan an der Spitze der Nachtfestung.,,Aufstieg des Verräters
10840,Bezwingt Skorpyron in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Skorpyron
10842,Bezwingt die Chronomatische Anomalie in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Chronomatische Anomalie
10843,Bezwingt Trilliax in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Trilliax
10844,Bezwingt Aluriel die Zauberklinge in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Aluriel die Zauberklinge
10845,Bezwingt Sterndeuter Etraeus in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Sterndeuter Etraeus
10846,Bezwingt Hochbotaniker Tel'arn in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Hochbotaniker Tel'arn
10847,Bezwingt Tichondrius in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Tichondrius
10848,Bezwingt Krosus in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Krosus
10849,Bezwingt Großmagistrix Elisande in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,,Mythisch: Großmagistrix Elisande
10850,Bezwingt Gul'dan in der Nachtfestung auf dem Schwierigkeitsgrad 'Mythisch'.,Bonustitel: Die Inkarnation der Rache,Mythisch: Gul'dan
10851,"Bezwingt Sterndeuter Etraeus in der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, nachdem Ihr einen weitgereisten Netherelementar getötet habt.",,Diese Reise hat sich echt gelohnt
10852,Erreicht durch Forschung in Eurer Ordenshalle die Artefaktwissensstufe 10.,,Von Artefakten und anderen Dingen
10853,Lernt durch Forschung in Eurer Ordenshalle alles Wissenswerte über eine Artefaktwaffe.,,Teil der Geschichte
10854,"Erste Gilde auf dem Realm, die Xavius im Smaragdgrünen Alptraum in einer Gildengruppe auf dem Schwierigkeitsgrad 'Mythisch' bezwungen hat.",,Erste Bezwinger von Xavius des Realms!
10855,"Erste Gilde auf dem Realm, die Gul'dan in der Nachtfestung in einer Gildengruppe auf dem Schwierigkeitsgrad 'Mythisch' bezwungen hat.",,Erste Bezwinger von Gul'dan des Realms!
10856,"Bezwingt Azsharas Zorn im Auge Azsharas auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Das Auge Azsharas
10857,"Bezwingt den Schemen von Xavius im Finsterherzdickicht auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Das Finsterherzdickicht
10858,"Bezwingt Odyn in den Hallen der Tapferkeit auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Die Hallen der Tapferkeit
10859,"Bezwingt Dargrul in Neltharions Hort auf dem Schwierigkeitsgrad 'Mythisch' oder höher, während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Neltharions Hort
10860,"Bezwingt den Anführer des Sturms auf die Violette Festung auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Sturm auf die Violette Festung
10861,"Bezwingt Cordana Teufelsang im Verlies der Wächterinnen auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Das Verlies der Wächterinnen
10862,"Bezwingt Lord Kur'talos Rabenkrone in der Rabenwehr auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Die Rabenwehr
10863,"Bezwingt Helya im Seelenschlund auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Der Seelenschlund
10864,"Bezwingt Berater Vandros im Arkus auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Der Arkus
10865,"Bezwingt Berater Melandrus im Hof der Sterne auf dem Schwierigkeitsgrad 'Mythisch', während Ihr in einer Gildengruppe seid.",,Gilde - Mythisch: Der Hof der Sterne
10866,"Bezwingt die Bosse des Smaragdgrünen Alptraums auf dem Schwierigkeitsgrad 'Normal' oder höher, während Ihr in einer Gildengruppe seid.",,Gilde: Der Smaragdgrüne Alptraum
10868,"Bezwingt die Bosse der Nachtfestung auf dem Schwierigkeitsgrad 'Normal' oder höher, während Ihr in einer Gildengruppe seid.",,Gilde: Die Nachtfestung
10875,"Bezwingt Naraxas in Neltharions Hort auf dem Schwierigkeitsgrad 'Mythisch', nachdem sie 6 Stapel 'Unersättlich' erreicht hat.",,Sie kann den Hals einfach nicht voll kriegen
10876,Schließt 30 Haustierkampfweltquests auf den Verheerten Inseln ab.,,Kampf auf den Verheerten Inseln
10877,Durchkämmt die Verheerten Inseln und bergt alle fünf Säulen der Schöpfung.,,Säulen der Schöpfung
10878,,,Siege über Azsharas Zorn (Normal: Das Auge Azsharas)
10879,,,Siege über Azsharas Zorn (Heroisch: Das Auge Azsharas)
10880,,,Siege über Azsharas Zorn (Mythisch: Das Auge Azsharas)
10881,,,Siege über den Schemen von Xavius (Normal: Das Finsterherzdickicht)
10882,,,Siege über den Schemen von Xavius (Heroisch: Das Finsterherzdickicht)
10883,,,Siege über den Schemen von Xavius (Mythisch: Das Finsterherzdickicht)
10884,,,Siege über Dargrul (Normal: Neltharions Hort)
10885,,,Siege über Dargrul (Heroisch: Neltharions Hort)
10886,,,Siege über Dargrul (Mythisch: Neltharions Hort)
10887,,,Siege über Odyn (Normal: Die Hallen der Tapferkeit)
10888,,,Siege über Odyn (Heroisch: Die Hallen der Tapferkeit)
10889,,,Siege über Odyn (Mythisch: Die Hallen der Tapferkeit)
10890,,,Siege über Teufelslord Betrugg (Normal: Sturm auf die Violette Festung)
10891,,,Siege über Teufelslord Betrugg (Heroisch: Sturm auf die Violette Festung)
10892,,,Siege über Teufelslord Betrugg (Mythisch: Sturm auf die Violette Festung)
10893,,,Siege über Sael'orn (Normal: Sturm auf die Violette Festung)
10894,,,Siege über Sael'orn (Heroisch: Sturm auf die Violette Festung)
10895,,,Siege über Sael'orn (Mythisch: Sturm auf die Violette Festung)
10896,,,Siege über Cordana Teufelsang (Normal: Das Verlies der Wächterinnen)
10897,,,Siege über Cordana Teufelsang (Heroisch: Das Verlies der Wächterinnen)
10898,,,Siege über Cordana Teufelsang (Mythisch: Das Verlies der Wächterinnen)
10899,,,Siege über Kur'talos Rabenkrone (Normal: Die Rabenwehr)
10900,,,Siege über Kur'talos Rabenkrone (Heroisch: Die Rabenwehr)
10901,,,Siege über Kur'talos Rabenkrone (Mythisch: Die Rabenwehr)
10902,,,Siege über Helya (Normal: Der Seelenschlund)
10903,,,Siege über Helya (Heroisch: Der Seelenschlund)
10904,,,Siege über Helya (Mythisch: Der Seelenschlund)
10907,,,Siege über Berater Vandros (Mythisch: Der Arkus)
10910,,,Sieg über Berater Melandrus (Mythisch: Der Hof der Sterne)
10911,,,Siege über Nythendra (Schlachtzugsbrowser: Der Smaragdgrüne Alptraum)
10912,,,Siege über Nythendra (Normal: Der Smaragdgrüne Alptraum)
10913,,,Siege über Nythendra (Heroisch: Der Smaragdgrüne Alptraum)
