ID,Description_lang,Reward_lang,Title_lang
10321,"Owner of the Legion Collector's Edition felstalker pet, Nibbles.",,Collector's Edition: Nibbles
10322,Proud owner of Murkidan from the 2015 BlizzCon.,,Murkidan
10334,Defeat Xemirkol in Tanaan Jungle.,Title Reward: Predator,Predator
10335,"Wielded Inflatable Thunderfury, Blessed Blade of the Windseeker.",,Did Someone Say...?
10337,"Proud owner of the 2015 Vintage Winter Veil gift, the Crashin' Thrashin' Flamer.",,Crashin' Thrashin' Flamer
10348,Discover 100 treasures of Draenor (excluding Tanaan Jungle).,,Master Treasure Hunter
10349,Earn Revered reputation with all three factions in Tanaan Jungle.,,Tanaan Diplomat
10350,Earn Revered reputation with all three factions in Tanaan Jungle.,,Tanaan Diplomat
10353,"Collect all five toys that are part of the Crashin' Thrashin' ""Iron Armada"" set.",,Iron Armada
10354,Collect 200 toys.,Title Reward: Crashin' Thrashin',Crashin' Thrashin' Commander
10355,Obtain 300 mounts (usable by a single character).,Reward: Heavenly Azure Cloud Serpent,Lord of the Reins
10356,Obtain 300 mounts (usable by a single character).,Reward: Heavenly Azure Cloud Serpent,Lord of the Reins
10365,Find Pepe wearing his spooky scarecrow costume.,,A Frightening Friend
10366,Added for playercondition issues.,,<DND> Account Has Curious Wolvar Pup
10367,Added for playercondition issues.,,<DND> Account Has Oracle Hatchling
10372,,,<DND> Player has learned Blige Pump
10373,,,<DND> Player has learned Felsmoke
10374,,,<DND> Player has learned Fog Lights
10375,,,<DND> Player has learned Ghostly Spyglass
10376,,,<DND> Player has learned Gyroscopic Internal Stabilizer
10377,,,<DND> Player has learned Ice Cutter
10378,,,<DND> Player has learned Trained Shark Tank
10379,,,<DND> Player has learned True Iron Rudder
10380,First guild on the realm to defeat Archimonde in Hellfire Citadel on Mythic difficulty while in a guild group.,,Realm First! Archimonde
10398,Participate in a drum circle at the Thunder Drum in Highmountain.,,Drum Circle
10411,Rescue the Captured Val'kyr in Maw of Souls on Mythic difficulty.,,Helheim Hath No Fury
10412,Defeat Helya in Maw of Souls while all group members are Poor Unfortunate Souls on Mythic difficulty.,Item Reward: Lagan,Poor Unfortunate Souls
10413,Defeat Ymiron after defiantly striking down 6 Risen Warriors in Maw of Souls on Mythic difficulty.,,Instant Karma
10456,Defeat Warlord Parjesh without allowing any Hatecoil Shellbreakers to die in Eye of Azshara on Mythic difficulty.,,But You Say He's Just a Friend
10457,Defeat Lady Hatecoil after destroying 11 or more Saltsea Globules with a single Curse of the Witch in Eye of Azshara on Mythic difficulty.,,Stay Salty
10458,Defeat the Wrath of Azshara without being struck by Magic or Frost Resonance in Eye of Azshara on Mythic difficulty.,,Ready for Raiding V
10459,"Complete the quest line ""Balance of Power,"" unlocking a new appearance for your artifact weapon.",,Improving on History
10460,Locate and unlock a hidden appearance for your artifact.,,Hidden Potential
10461,Unlock all 4 color variations for your original artifact appearance.,,Fighting with Style: Classic
10537,Witness the world's finest Gladiators compete!,,Patron of War
10542,Splash all four vrykul kings with a Mug of Mead in Halls of Valor on Mythic difficulty.,,I Got What You Mead
10543,Defeat Odyn without any Stormforged Obliterators successfully casting Surge in Halls of Valor on Mythic difficulty.,,Surge Protector
10544,Defeat a Storm Drake after allowing it to gain 10 stacks of Killing Blow in Halls of Valor on Mythic difficulty.,,Stag Party
10553,Defeat Millificent Manastorm after she becomes very cross with you in Assault on Violet Hold on Mythic difficulty.,,You're Just Making It WORSE!
10554,Defeat Festerface after slaying a Black Bile in Assault on Violet Hold on Mythic difficulty.,,I Made a Food!
10555,Defeat Nythendra in The Emerald Nightmare after squishing 15 Glow Bugs on Normal difficulty or higher.,,Buggy Fight
10561,Enter a Battleground or Arena and learn the spell Honorable Medallion.,,Honorable Medallion
10575,Defeat Krosus in The Nighthold after quenching 15 Burning Embers on Normal difficulty or higher.,,Burning Bridges
10580,"Obtain 800 skill points in Fishing, First Aid, Cooking, and Archaeology.",,Heroic Skills to Pay the Bills
10581,"Obtain 100 skill points in a ""Legion"" category of two primary professions.",,Working the Isles
10582,"Obtain 100 skill points in a ""Legion"" category of a profession.",,Professional Legion Master
10583,"Raise all primary professions to 100 skill points in the ""Legion"" category.",,Legion Master of All
10585,Learn how to use the Obliterum Forge.,,Fel-Smelter
10586,Obliterate 50 crafted items in the Obliterum Forge.,,Mass Obliteration
10587,Achieve 250000 points in a single jewelcrafting minigame.,,Hot Swapper
10588,Reach level 20 in the Blingtron Circuit Tutorial minigame.,,The Shortest Distance
10589,"Obtain 100 skill points in the ""Legion"" category of cooking.",,Legion Cook
10591,Work with Nomi to open the test kitchen.,,All Grown Up
10592,Place 100 work orders with Nomi.,,Never A Day's Rest
10593,"Obtain a 6 hour ""Yummy Bacon"" buff.",,Everything Tastes Better
10594,"Obtain 100 skill points in the ""Legion"" category of fishing.",,Legion Fisherman
10595,Catch one of the rare Legion fish in the list below.,,A Cast Above the Rest
10596,Catch all of the rare Legion fish.,,Bigger Fish to Fry
10597,Catch 100 normal fish in Legion.,,Legion Aquaculture
10598,Complete 20 of the fishing world quests.,,Fishing 'Round the Isles
10599,Obtain 800 skill points in first aid.,,Legion Medic
10600,Obtain 800 skill points in archaeology.,,Legion Archaeologist
10601,Obtain one of the rare archaeological finds below.,,Surveying the Land
10602,Obtain eight of the rare archaeological finds below.,,This Side Up
10603,Obtain all of the rare archaeological finds below.,,A Keen Eye
10604,Restore and display pristine versions of all Legion artifacts.,,Legion Curator
10605,Restore one of each of the common Legion artifacts.,,Handle With Care
10606,Help Brann find all the pieces for his titan relic.,,The Dwarven Dream
10607,Complete 50 Legion Digsites.,,Getting Your Hands Dirty
10608,Complete 100 Legion Digsites.,,Sifting Through the Sand
10609,Complete 250 Legion Digsites.,Title: The Groundbreaker,No Stone Unturned
10610,Disable each of the watchposts after Patrol Captain Gerdo signals them and then defeat him in Court of Stars on Mythic difficulty.,,Waiting for Gerdo
10611,Witness the conversation between Advisor Melandrus and Grand Magistrix Elisande in Court of Stars on Mythic difficulty.,,Dropping Some Eaves
10614,,,Hidden Tracking - 325 Artifact XP Earned
10617,Establish relations with the Nightfallen by completing the storylines below.,Reward: Suramar World Quests Unlocked,Nightfallen But Not Forgotten
10626,Help Zoom win the snail race in Stonedark Grotto.,,Zoom!
10627,Ascend to the top of Nashal's Watch in Stormheim.,,Going Up
10657,Raise your character's level to 20.,Cross-Game Reward: Lady Liadrin Paladin Hero in Hearthstone,Fledgling Hero of Warcraft
10663,Defeat Ysondre in The Emerald Nightmare while all members of the raid have Dream Essences from all four gateway locations on Normal difficulty or higher.,,Imagined Dragons World Tour
10665,"Explore Azsuna, revealing the covered areas of the world map.",,Explore Azsuna
10666,"Explore Val'sharah, revealing the covered areas of the world map.",,Explore Val'sharah
10667,"Explore Highmountain, revealing the covered areas of the world map.",,Explore Highmountain
10668,"Explore Stormheim, revealing the covered areas of the world map.",,Explore Stormheim
10669,"Explore Suramar, revealing the covered areas of the world map.",,Explore Suramar
10671,Reached level 110 prior to the Shadowlands expansion.,,Level 110 (Legacy)
10672,Earn Revered with all of the Broken Isles reputations listed below.,,Broken Isles Diplomat
10678,Defeat Skorpyron in The Nighthold on Normal difficulty or higher without any player leaving the center rings.,,Cage Rematch
10679,Defeat Ash'Golm while all party members are Fired Up in the Vault of the Wardens on Mythic difficulty.,,I Ain't Even Cold
10680,"Defeat Cordana after successfully navigating Creeping Doom without holding Elune's Light while she is in the air, in Vault of the Wardens on Mythic difficulty.",,Who's Afraid of the Dark?
10681,Collect 100 head slot appearances.,,Fashionista: Head
10682,Collect 100 chest slot appearances.,,Fashionista: Chest
10683,Artifacts - Beast Master Hunter Hati Display Info,,Artifacts - Beast Master Hunter Hati Display Info
10684,Collect 100 leg slot appearances.,,Fashionista: Legs
10685,Collect 100 feet slot appearances.,,Fashionista: Feet
10686,Collect 100 waist slot appearances.,,Fashionista: Waist
10687,Collect 200 back slot appearances.,,Fashionista: Back
10688,Collect 100 wrist slot appearances.,,Fashionista: Wrist
10689,Collect 100 weapon or off-hand slot appearances.,,Fashionista: Weapon & Off-Hand
10690,Collect 15 tabard slot appearances.,,Fashionista: Tabard
10691,Collect 15 shirt slot appearances.,,Fashionista: Shirt
10692,Collect 100 shoulder slot appearances.,,Fashionista: Shoulder
10693,Collect 100 hand slot appearances.,,Fashionista: Hand
10694,Unlock each of the achievements listed below.,Title Reward: the Fabulous,Fabulous
10696,"Defeat Gul'dan in The Nighthold on Normal difficulty or higher, after defeating 16 Eyes of Gul'dan within 3 seconds.",,I've Got My Eyes On You
10697,"Activate all the spotlights around the Nightwell and then defeat the Chronomatic Anomaly in The Nighthold, on Normal difficulty or higher.",,Grand Opening
10698,Complete the Val'sharah storylines listed below.,,That's Val'sharah Folks!
10699,"Get betrayed by and then defeat an Infinite Whelpling during the Grand Magistrix Elisande encounter, then defeat Grand Magistrix Elisande in The Nighthold, on Normal difficulty or higher.",,Infinitesimal
10704,Defeat Tichondrius in The Nighthold without taking any damage from Echoes of the Void on Normal difficulty or higher.,,Not For You
10706,Recruit 5 troops.,,Training the Troops
10707,Illuminate and free the Specter of Vengeance in Vault of the Wardens on Mythic difficulty.,,"A Specter, Illuminated"
10709,Find all entries of Illysanna Ravencrest's diary in Black Rook Hold.,,You Used to Scrawl Me In Your Fel Tome
10710,Defeat Amalgam of Souls after killing a Frustrated Soul in Black Rook Hold on Mythic difficulty.,,Black Rook Moan
10711,Defeat Illysanna Ravencrest without killing any of her allies in Black Rook Hold on Mythic difficulty.,,Adds? More Like Bads
10712,Artifact Power earned from Vignettes,,Artifact Power - Earned - Vignette
10713,Artifact Power earned from Treasures,,Artifact Power - Earned - Treasure
10714,Artifact Power earned from World Drops,,Artifact Power - Earned - World Drop
10715,Artifact Power earned from Quests,,Artifact Power - Earned - Quest
10716,Artifact Power earned from Dungeons,,Artifact Power - Earned - Dungeon
10717,Artifact Power earned from Skirmishes,,Artifact Power - Earned - Skirmish
10718,Artifact Power earned from Arena,,Artifact Power - Earned - Arena
10719,Artifact Power earned from Unrated BG,,Artifact Power - Earned - Unrated BG
10720,Artifact Power earned from Rated BG,,Artifact Power - Earned - Rated BG
10721,Artifact Power earned from Honor System,,Artifact Power - Earned - Honor System
10722,Fish up all of the below coins from the Broken Isles Dalaran fountain.,,The Wish Remover
10741,Logged in during WoW's 12th Anniversary.,,WoW's 12th Anniversary
10742,Defeat Trilliax in The Nighthold while eating no more than 20 Toxic Slices on Normal Difficulty or higher.,,Gluten Free
10743,"Successfully reach Prestige level 1, rank 50 and be recognized for your valor by the leaders of the Alliance.",,The Prestige
10745,"Successfully reach Prestige level 1, rank 50 and be recognized for your valor by the leaders of the Horde.",,The Prestige
10746,Complete your Order Campaign and unlock a new appearance for your artifact weapon.,,Forged for Battle
10747,Unlock all 4 color variations for your upgraded artifact appearance.,,Fighting with Style: Upgraded
10748,Unlock all 4 color variations for your valorous artifact appearance.,,Fighting with Style: Valorous
10749,Unlock all 4 color variations for your war-torn artifact appearance.,,Fighting with Style: War-torn
10750,Unlock all 4 color variations for your hidden artifact appearance.,,Fighting with Style: Hidden
10751,"Proud owner of the 2016 Vintage Winter Veil gift, the Endothermic Blaster.",,Brr... It's Cold in Here
10753,Defeat Ursoc in The Emerald Nightmare while keeping Tur Ragepaw alive on Normal difficulty or higher.,,Scare Bear
10754,Defeat High Botanist Tel'arn in The Nighthold while all members of the raid are afflicted with Arcane Exposure on Normal Difficulty or higher.,,Fruit of All Evil
10755,Defeat a Creature in the Dark during each of phase of the encounter with Xavius in The Emerald Nightmare on Normal difficulty or higher.,,I Attack the Darkness
10756,Activate all leyline feeds in Suramar.,,Leyline Bling
10761,Upgrade all star recipes in one primary profession to 2 stars or higher.,,Resourceful
10762,Cook 15 of the Legion recipes listed below.,,The Legion Menu
10763,Complete the Azsuna storylines listed below.,,Azsuna Matata
10764,Equip a superior item in every slot with a minimum item level of 790 (prior to Battle for Azeroth).,,Brokenly Superior
10765,Equip an epic item in every slot with a minimum item level of 840 (prior to Battle for Azeroth).,,Brokenly Epic
10766,Defeat Dresaron after slaying the Hatespawn Abomination in Darkheart Thicket on Mythic difficulty.,,Egg-cellent!
10768,Number of Ghouls Summoned by Unholy DK Artifact,,Hidden Tracking - Apocalypse Ghouls Summoned
10769,Defeat the Shade of Xavius while he has 10 stacks of Apocalyptic Empowerment in Darkheart Thicket on Mythic difficulty.,,Burning Down the House
10770,"Find Pepe wearing his tiny, adorable goggles.",,The Tangerine Traveler
10771,Defeat Elerethe Renferal in The Emerald Nightmare after destroying all her Pulsing Egg Sacs during the encounter on Normal difficulty or higher.,,Webbing Crashers
10772,Defeat Cenarius without cleansing each of the following Forces of Nightmare in The Emerald Nightmare on Normal difficulty or higher.,,Use the Force(s)
10773,Defeat Ivanyr without taking any damage from Charged Bolt in The Arcway on Mythic difficulty.,,Arcanic Cling
10774,Gather 10 Emerald Orbs in a single session of Aviana's challenge in Sylvan Falls.,Item Reward: Emerald Winds,Hatchling of the Talon
10775,Defeat Corstilax without any pools of Nightwell Energy expiring in the Arcway on Mythic difficulty.,,Clean House
10776,Defeat Advisor Vandros without killing any Timeless Wraiths in the Arcway on Mythic difficulty.,,No Time to Waste
10778,Earn Exalted status with The Nightfallen.,,The Nightfallen
10780,Defeat the Wrath of Azshara in Eye of Azshara.,,Eye of Azshara
10781,Defeat the Wrath of Azshara in Eye of Azshara on Heroic difficulty or higher.,,Heroic: Eye of Azshara
10782,Defeat the Wrath of Azshara in Eye of Azshara on Mythic difficulty.,,Mythic: Eye of Azshara
10783,Defeat the Shade of Xavius in Darkheart Thicket.,,Darkheart Thicket
10784,Defeat the Shade of Xavius in Darkheart Thicket on Heroic difficulty or higher.,,Heroic: Darkheart Thicket
10785,Defeat the Shade of Xavius in Darkheart Thicket on Mythic difficulty.,,Mythic: Darkheart Thicket
10786,Defeat Odyn in Halls of Valor.,,Halls of Valor
10788,Defeat Odyn in Halls of Valor on Heroic difficulty or higher.,,Heroic: Halls of Valor
10789,Defeat Odyn in Halls of Valor on Mythic difficulty.,,Mythic: Halls of Valor
10790,Complete the Stormheim storylines listed below.,,"Vrykul Story, Bro"
10793,Complete all of the Sixtrigger brothers' quests in Stormheim.,,What a Ripoff!
10795,Defeat Dargrul in Neltharion's Lair.,,Neltharion's Lair
10796,Defeat Dargrul in Neltharion's Lair on Heroic difficulty or higher.,,Heroic: Neltharion's Lair
10797,Defeat Dargrul in Neltharion's Lair on Mythic difficulty.,,Mythic: Neltharion's Lair
10798,Defeat the leader of the Assault on Violet Hold.,,Assault on Violet Hold
10799,Defeat the leader of the Assault on Violet Hold on Heroic difficulty or higher.,,Heroic: Assault on Violet Hold
10800,Defeat the leader of the Assault on Violet Hold on Mythic difficulty.,,Mythic: Assault on Violet Hold
10801,Defeat Cordana Felsong in Vault of the Wardens.,,Vault of the Wardens
10802,Defeat Cordana Felsong in Vault of the Wardens on Heroic difficulty or higher.,,Heroic: Vault of the Wardens
10803,Defeat Cordana Felsong in Vault of the Wardens on Mythic difficulty.,,Mythic: Vault of the Wardens
10804,Defeat Lord Kur'talos Ravencrest in Black Rook Hold.,,Black Rook Hold
10805,Defeat Lord Kur'talos Ravencrest in Black Rook Hold on Heroic difficulty or higher.,,Heroic: Black Rook Hold
10806,Defeat Lord Kur'talos Ravencrest in Black Rook Hold on Mythic difficulty.,,Mythic: Black Rook Hold
10807,Defeat Helya in Maw of Souls.,,Maw of Souls
10808,Defeat Helya in Maw of Souls on Heroic difficulty or higher.,,Heroic: Maw of Souls
10809,Defeat Helya in Maw of Souls on Mythic difficulty.,,Mythic: Maw of Souls
10813,Defeat Advisor Vandros in The Arcway on Mythic difficulty.,,Mythic: The Arcway
10816,Defeat Advisor Melandrus in Court of Stars on Mythic difficulty.,,Mythic: Court of Stars
10817,Engage and defeat Spellblade Aluriel in the following areas of The Nighthold on Normal difficulty or higher. She must reach her destination within 120 seconds of entering combat and remain there until defeated:,,A Change In Scenery
10818,Defeat the following bosses within the clutches of The Emerald Nightmare.,,Darkbough
10819,Defeat the following corrupted protectors in The Emerald Nightmare.,,Tormented Guardians
10820,Defeat Xavius in The Emerald Nightmare.,,Rift of Aln
10821,Defeat Nythendra in the Emerald Nightmare on Mythic difficulty.,,Mythic: Nythendra
10822,Defeat Elerethe Renferal in the Emerald Nightmare on Mythic difficulty.,,Mythic: Elerethe Renferal
10823,"Defeat Il'gynoth, the Heart of Corruption, in the Emerald Nightmare on Mythic difficulty.",,Mythic: Il'gynoth
10824,Defeat Ursoc in the Emerald Nightmare on Mythic difficulty.,,Mythic: Ursoc
10825,Defeat the Dragons of Nightmare in the Emerald Nightmare on Mythic difficulty.,,Mythic: Dragons of Nightmare
10826,Defeat Cenarius in the Emerald Nightmare on Mythic difficulty.,,Mythic: Cenarius
10827,Defeat Xavius in the Emerald Nightmare on Mythic difficulty.,Title Reward: the Dreamer,Mythic: Xavius
10829,Defeat the following bosses within the base of The Nighthold.,,Arcing Aqueducts
10830,Defeat Il'gynoth in The Emerald Nightmare after inflicting 20 Nightmare Explosions on the Eye of Il'gynoth within 10 seconds on Normal difficulty or higher.,,Took the Red Eye Down
10837,Defeat the following bosses within The Nighthold.,,Royal Athenaeum
10838,Defeat the following bosses within The Nighthold.,,Nightspire
10839,Defeat Gul'dan atop The Nighthold.,,Betrayer's Rise
10840,Defeat Skorpyron in The Nighthold on Mythic difficulty.,,Mythic: Skorpyron
10842,Defeat Chronomatic Anomaly in The Nighthold on Mythic difficulty.,,Mythic: Chronomatic Anomaly
10843,Defeat Trilliax in The Nighthold on Mythic difficulty.,,Mythic: Trilliax
10844,Defeat Spellblade Aluriel in The Nighthold on Mythic difficulty.,,Mythic: Spellblade Aluriel
10845,Defeat Star Augur Etraeus in The Nighthold on Mythic difficulty.,,Mythic: Star Augur Etraeus
10846,Defeat High Botanist Tel'arn in The Nighthold on Mythic difficulty.,,Mythic: High Botanist Tel'arn
10847,Defeat Tichondrius in The Nighthold on Mythic difficulty.,,Mythic: Tichondrius
10848,Defeat Krosus in The Nighthold on Mythic difficulty.,,Mythic: Krosus
10849,Defeat Grand Magistrix Elisande in The Nighthold on Mythic difficulty.,,Mythic: Grand Magistrix Elisande
10850,Defeat Gul'dan in The Nighthold on Mythic difficulty.,Title Reward: Vengeance Incarnate,Mythic: Gul'dan
10851,Defeat Star Augur Etraeus in The Nighthold after having defeated a Well-Traveled Nether Elemental on Normal difficulty or higher.,,Elementalry!
10852,Reach Artifact Knowledge level 10 through the researchers in your Class Hall.,,Artifact or Artifiction
10853,Learn everything there is to know about an artifact weapon through the researchers in your Class Hall.,,Part of History
10854,First guild on the realm to defeat Xavius in The Emerald Nightmare on Mythic difficulty while in a guild group.,,Realm First! Xavius
10855,First guild on the realm to defeat Gul'dan in The Nighthold on Mythic difficulty while in a guild group.,,Realm First! Gul'dan
10856,Defeat the Wrath of Azshara in Eye of Azshara on Mythic difficulty while in a guild group.,,Mythic: Eye of Azshara Guild Run
10857,Defeat the Shade of Xavius in Darkheart Thicket on Mythic difficulty while in a guild group.,,Mythic: Darkheart Thicket Guild Run
10858,Defeat Odyn in Halls of Valor on Mythic difficulty while in a guild group.,,Mythic: Halls of Valor Guild Run
10859,Defeat Dargrul in Neltharion's Lair on Mythic difficulty while in a guild group.,,Mythic: Neltharion's Lair Guild Run
10860,Defeat the leader of the Assault on Violet Hold on Mythic difficulty while in a guild group.,,Mythic: Assault on Violet Hold Guild Run
10861,Defeat Cordana Felsong in Vault of the Wardens on Mythic difficulty while in a guild group.,,Mythic: Vault of the Wardens Guild Run
10862,Defeat Lord Kur'talos Ravencrest in Black Rook Hold on Mythic difficulty while in a guild group.,,Mythic: Black Rook Hold Guild Run
10863,Defeat Helya in Maw of Souls on Mythic difficulty while in a guild group.,,Mythic: Maw of Souls Guild Run
10864,Defeat Advisor Vandros in The Arcway on Mythic difficulty while in a guild group.,,Mythic: The Arcway Guild Run
10865,Defeat Advisor Melandrus in Court of Stars on Mythic difficulty while in a guild group.,,Mythic: Court of Stars Guild Run
10866,"Defeat the bosses of The Emerald Nightmare on Normal difficulty or higher, while in a guild group.",,The Emerald Nightmare Guild Run
10868,"Defeat the bosses of The Nighthold on Normal difficulty or higher, while in a guild group.",,The Nighthold Guild Run
10875,Defeat Naraxas after she gains 6 stacks of Ravenous in Neltharion's Lair on Mythic difficulty.,,Can't Eat Just One
10876,Complete 30 Pet Battle World Quests on the Broken Isles.,,Battle on the Broken Isles
10877,Scour the Broken Isles and recover all five Pillars of Creation.,,Pillars of Creation
10878,,,Wrath of Azshara kills (Normal Eye of Azshara)
10879,,,Wrath of Azshara kills (Heroic Eye of Azshara)
10880,,,Wrath of Azshara kills (Mythic Eye of Azshara)
10881,,,Shade of Xavius kills (Normal Darkheart Thicket)
10882,,,Shade of Xavius kills (Heroic Darkheart Thicket)
10883,,,Shade of Xavius kills (Mythic Darkheart Thicket)
10884,,,Dargrul kills (Normal Neltharion's Lair)
10885,,,Dargrul kills (Heroic Neltharion's Lair)
10886,,,Dargrul kills (Mythic Neltharion's Lair)
10887,,,Odyn defeats (Normal Halls of Valor)
10888,,,Odyn defeats (Heroic Halls of Valor)
10889,,,Odyn defeats (Mythic Halls of Valor)
10890,,,Fel Lord Betrug kills (Normal Assault on Violet Hold)
10891,,,Fel Lord Betrug kills (Heroic Assault on Violet Hold)
10892,,,Fel Lord Betrug kills (Mythic Assault on Violet Hold)
10893,,,Sael'orn kills (Normal Assault on Violet Hold)
10894,,,Sael'orn kills (Heroic Assault on Violet Hold)
10895,,,Sael'orn kills (Mythic Assault on Violet Hold)
10896,,,Cordana Felsong kills (Normal Vault of the Wardens)
10897,,,Cordana Felsong kills (Heroic Vault of the Wardens)
10898,,,Cordana Felsong kills (Mythic Vault of the Wardens)
10899,,,Kur'talos Ravencrest defeats (Normal Black Rook Hold)
10900,,,Kur'talos Ravencrest defeats (Heroic Black Rook Hold)
10901,,,Kur'talos Ravencrest defeats (Mythic Black Rook Hold)
10902,,,Helya defeats (Normal Maw of Souls)
10903,,,Helya defeats (Heroic Maw of Souls)
10904,,,Helya defeats (Mythic Maw of Souls)
10907,,,Advisor Vandros kills (Mythic Arcway)
10910,,,Advisor Melandrus kills (Mythic Court of Stars)
10911,,,Nythendra kills (Raid Finder Emerald Nightmare)
10912,,,Nythendra kills (Normal Emerald Nightmare)
10913,,,Nythendra kills (Heroic Emerald Nightmare)
10914,,,Nythendra kills (Mythic Emerald Nightmare)
10915,,,Ursoc kills (Raid Finder Emerald Nightmare)
10916,,,Ursoc kills (Normal Emerald Nightmare)
10917,,,Ursoc kills (Heroic Emerald Nightmare)
10919,,,Ursoc kills (Mythic Emerald Nightmare)
10920,,,Elerethe Renferal kills (Raid Finder Emerald Nightmare)
10921,,,Elerethe Renferal kills (Normal Emerald Nightmare)
10922,,,Elerethe Renferal kills (Heroic Emerald Nightmare)
10923,,,Elerethe Renferal kills (Mythic Emerald Nightmare)
10924,,,Il'gynoth kills (Raid Finder Emerald Nightmare)
10925,,,Il'gynoth kills (Normal Emerald Nightmare)
10926,,,Il'gynoth kills (Heroic Emerald Nightmare)
10927,,,Il'gynoth kills (Mythic Emerald Nightmare)
10928,,,Dragons of Nightmare kills (Raid Finder Emerald Nightmare)
10929,,,Dragons of Nightmare kills (Normal Emerald Nightmare)
10930,,,Dragons of Nightmare kills (Heroic Emerald Nightmare)
10931,,,Dragons of Nightmare kills (Mythic Emerald Nightmare)
10932,,,Cenarius redemptions (Raid Finder Emerald Nightmare)
10933,,,Cenarius redemptions (Normal Emerald Nightmare)
10934,,,Cenarius redemptions (Heroic Emerald Nightmare)
10935,,,Cenarius redemptions (Mythic Emerald Nightmare)
10936,,,Xavius kills (Raid Finder Emerald Nightmare)
10937,,,Xavius kills (Normal Emerald Nightmare)
10938,,,Xavius kills (Heroic Emerald Nightmare)
10939,,,Xavius kills (Mythic Emerald Nightmare)
10940,,,Skorpyron kills (Raid Finder Nighthold)
10941,,,Skorpyron kills (Normal Nighthold)
10942,,,Skorpyron kills (Heroic Nighthold)
10943,,,Skorpyron kills (Mythic Nighthold)
10944,,,Chronomatic Anomaly kills (Raid Finder Nighthold)
10945,,,Chronomatic Anomaly kills (Normal Nighthold)
10946,,,Chronomatic Anomaly kills (Heroic Nighthold)
10947,,,Chronomatic Anomaly kills (Mythic Nighthold)
10948,,,Trilliax kills (Raid Finder Nighthold)
10949,,,Trilliax kills (Normal Nighthold)
10950,,,Trilliax kills (Heroic Nighthold)
10951,,,Trilliax kills (Mythic Nighthold)
10952,,,Spellblade Aluriel kills (Raid Finder Nighthold)
10953,,,Spellblade Aluriel kills (Normal Nighthold)
10954,,,Spellblade Aluriel kills (Heroic Nighthold)
10955,,,Spellblade Aluriel kills (Mythic Nighthold)
10956,,,Star Augur Etraeus kills (Raid Finder Nighthold)
10957,,,Star Augur Etraeus kills (Normal Nighthold)
10959,,,Star Augur Etraeus kills (Heroic Nighthold)
10960,,,Star Augur Etraeus kills (Mythic Nighthold)
10961,,,High Botanist Tel'arn kills (Raid Finder Nighthold)
10962,,,High Botanist Tel'arn kills (Normal Nighthold)
10963,,,High Botanist Tel'arn kills (Heroic Nighthold)
10964,,,High Botanist Tel'arn kills (Mythic Nighthold)
10965,,,Tichondrius kills (Raid Finder Nighthold)
10966,,,Tichondrius kills (Normal Nighthold)
10967,,,Tichondrius kills (Heroic Nighthold)
10968,,,Tichondrius kills (Mythic Nighthold)
10969,,,Krosus kills (Raid Finder Nighthold)
10970,,,Krosus kills (Normal Nighthold)
10971,,,Krosus kills (Heroic Nighthold)
10972,,,Krosus kills (Mythic Nighthold)
10973,,,Grand Magistrix Elisande kills (Raid Finder Nighthold)
10974,,,Grand Magistrix Elisande kills (Normal Nighthold)
10975,,,Grand Magistrix Elisande kills (Heroic Nighthold)
10976,,,Grand Magistrix Elisande kills (Mythic Nighthold)
10977,,,Gul'dan kills (Raid Finder Nighthold)
10978,,,Gul'dan kills (Normal Nighthold)
10979,,,Gul'dan kills (Heroic Nighthold)
10980,,,Gul'dan kills (Mythic Nighthold)
10981,Legion dungeons completed (final boss defeated),,Legion dungeons completed (final boss defeated)
10982,Legion dungeon bosses defeated,,Legion dungeon bosses defeated
10983,Legion dungeon boss defeated the most,,Legion dungeon boss defeated the most
10984,Legion dungeon boss defeated the most,,Legion raids completed (final boss defeated)
10985,Legion raid bosses defeated,,Legion raid bosses defeated
10986,Legion raid boss defeated the most,,Legion raid boss defeated the most
10991,Reach Prestige Level 1.,,First Step into a Larger World
10992,Reach Prestige Level 2.,,Here We Go Again
10993,Reach Prestige Level 3.,,Third Time's the Charm
10994,Complete your class Order Campaign.,,A Glorious Campaign
10995,Reach Prestige Level 4.,,For Prestige
10996,Use the Ketchum Tablet to acquire imprints of all the named snails within Neltharion's Lair.,,Got to Ketchum All
10997,Win 100 Arena (3v3) or 40 Rated Battlegrounds in Legion Season 1.,Reward: Vicious Saddle,Vindictive Combatant
10998,Win 100 Arena (3v3) or 40 Rated Battlegrounds in Legion Season 1.,Reward: Vicious Saddle,Vindictive Combatant
10999,Obtain the Vindictive Gladiator's Storm Dragon from Legion Arena Season 1.,,Vindictive Gladiator's Storm Dragon
11000,Obtain the Fearless Gladiator's Storm Dragon from Legion Arena Season 2.,,Fearless Gladiator's Storm Dragon
11001,Obtain the Cruel Gladiator's Storm Dragon from Legion Arena Season 3.,,Cruel Gladiator's Storm Dragon
11002,Obtain the Ferocious Gladiator's Storm Dragon from Legion Arena Season 4.,,Ferocious Gladiator's Storm Dragon
11003,Win 100 Arena (3v3) or 40 Rated Battlegrounds in Legion Season 2.,Reward: Vicious Saddle,Fearless Combatant
11004,Win 100 Arena (3v3) or 40 Rated Battlegrounds in Legion Season 2.,Reward: Vicious Saddle,Fearless Combatant
