ID,JournalEncounterID,ItemID,FactionMask,Flags,DifficultyMask
28840,1623,47242,-1,2,10
28841,1623,47475,-3,2,8
28842,1623,47476,-3,2,8
28843,1623,47195,-2,2,2
28844,1623,47152,-2,2,2
28845,1623,47208,-2,2,8
28846,1623,47327,-3,2,2
28847,1623,48039,-3,2,4
28848,1624,51931,-1,2,4
28849,1624,50761,-1,2,1
28850,1624,51936,-1,2,4
28851,1624,50608,-1,2,8
28852,1624,51937,-1,2,4
28853,1624,50709,-1,2,8
28854,1624,51932,-1,2,4
28855,1624,49980,-1,2,2
28856,1624,50762,-1,2,1
28857,1624,50775,-1,2,1
28858,1624,50763,-1,2,1
28859,1624,50610,-1,2,8
28860,1624,50774,-1,2,1
28861,1624,49979,-1,2,2
28862,1624,50607,-1,2,8
28863,1624,50614,-1,2,8
28864,1624,50764,-1,2,1
28865,1624,50609,-1,2,8
28866,1624,49967,-1,2,2
28867,1624,49908,-1,2,14
28868,1624,51938,-1,2,4
28869,1624,51933,-1,2,4
28870,1624,50604,-1,2,8
28871,1624,49949,-1,2,2
28872,1624,49976,-1,2,2
28873,1624,50611,-1,2,8
28874,1624,49950,-1,2,2
28875,1624,50759,-1,2,1
28876,1624,49977,-1,2,2
28877,1624,50771,-1,2,1
28878,1624,50415,-1,2,2
28879,1624,50339,-1,2,1
28880,1624,51930,-1,2,4
28881,1624,49978,-1,2,2
28882,1624,49975,-1,2,2
28883,1624,49960,-1,2,2
28884,1624,51929,-1,2,4
28885,1624,50613,-1,2,8
28886,1624,50760,-1,2,1
28887,1624,50617,-1,2,8
28888,1624,49968,-1,2,2
28889,1624,50606,-1,2,8
28890,1624,50612,-1,2,8
28891,1624,50616,-1,2,8
28892,1624,49951,-1,2,2
28893,1624,51935,-1,2,4
28894,1624,49964,-1,2,2
28895,1624,51928,-1,2,4
28896,1624,50615,-1,2,8
28897,1624,51934,-1,2,4
28898,1624,50772,-1,2,1
28899,1624,50605,-1,2,8
28900,1624,50346,-1,2,4
28901,1624,50773,-1,2,1
28902,1624,49952,-1,2,2
28903,1625,49985,-1,2,2
28904,1625,50781,-1,2,1
28905,1625,51925,-1,2,4
28906,1625,51919,-1,2,4
28907,1625,50651,-1,2,8
28908,1625,51924,-1,2,4
28909,1625,50638,-1,2,8
28910,1625,51920,-1,2,4
28911,1625,50639,-1,2,8
28912,1625,50646,-1,2,8
28913,1625,50343,-1,2,4
28914,1625,50034,-1,2,2
28915,1625,50650,-1,2,8
28916,1625,51923,-1,2,4
28917,1625,49991,-1,2,2
28918,1625,50648,-1,2,8
28919,1625,50644,-1,2,8
28920,1625,49983,-1,2,2
28921,1625,49990,-1,2,2
28922,1625,50652,-1,2,8
28923,1625,51917,-1,2,4
28924,1625,51918,-1,2,4
28925,1625,49908,-1,2,14
28926,1625,50649,-1,2,8
28927,1625,49996,-1,2,2
28928,1625,49988,-1,2,2
28929,1625,49995,-1,2,2
28930,1625,50642,-1,2,8
28931,1625,50780,-1,2,1
28932,1625,50778,-1,2,1
28933,1625,49987,-1,2,2
28934,1625,50645,-1,2,8
28935,1625,51922,-1,2,4
28936,1625,51921,-1,2,4
28937,1625,49994,-1,2,2
28938,1625,49992,-1,2,2
28939,1625,51927,-1,2,4
28940,1625,49993,-1,2,2
28941,1625,51926,-1,2,4
28942,1625,49982,-1,2,2
28943,1625,50640,-1,2,8
28944,1625,50784,-1,2,1
28945,1625,49986,-1,2,2
28946,1625,50643,-1,2,8
28947,1625,50641,-1,2,8
28948,1625,50776,-1,2,1
28949,1625,50777,-1,2,1
28950,1625,50647,-1,2,8
28951,1625,50342,-1,2,1
28952,1625,50786,-1,2,1
28953,1625,50779,-1,2,1
28954,1625,50785,-1,2,1
28955,1625,50783,-1,2,1
28956,1625,49989,-1,2,2
28957,1625,50782,-1,2,1
28958,1626,50008,-1,2,2
28959,1626,50000,-1,2,2
28960,1626,50366,-1,2,8
28961,1626,50010,-1,2,2
28962,1626,50411,-1,2,2
28963,1626,50653,-1,2,8
28964,1626,50345,-1,2,4
28965,1626,50005,-1,2,2
28966,1626,50657,-1,2,8
28967,1626,50659,-1,2,8
28968,1626,50792,-1,2,1
28969,1626,51908,-1,2,4
28970,1626,50002,-1,2,2
28971,1626,50788,-1,2,1
28972,1626,50660,-1,2,8
28973,1626,49908,-1,2,14
28974,1626,50665,-1,2,8
28975,1626,51914,-1,2,4
28976,1626,50664,-1,2,8
28977,1626,50655,-1,2,8
28978,1626,50340,-1,2,1
28979,1626,49999,-1,2,2
28980,1626,50006,-1,2,2
28981,1626,50654,-1,2,8
28982,1626,51913,-1,2,4
28983,1626,50658,-1,2,8
28984,1626,50009,-1,2,2
28985,1626,50661,-1,2,8
28986,1626,51909,-1,2,4
28987,1626,50656,-1,2,8
28988,1626,50667,-1,2,8
28989,1626,50793,-1,2,1
28990,1626,51915,-1,2,4
28991,1626,51911,-1,2,4
28992,1626,50797,-1,2,1
28993,1626,51912,-1,2,4
28994,1626,50796,-1,2,1
28995,1626,51906,-1,2,4
28996,1626,50359,-1,2,2
28997,1626,50663,-1,2,8
28998,1626,50789,-1,2,1
28999,1626,50794,-1,2,1
29000,1626,50001,-1,2,2
29001,1626,50003,-1,2,2
29002,1626,50790,-1,2,1
29003,1626,49998,-1,2,2
29004,1626,50791,-1,2,1
29005,1626,51907,-1,2,4
29006,1626,50349,-1,2,8
29007,1626,51916,-1,2,4
29008,1626,50795,-1,2,1
29009,1626,50352,-1,2,2
29010,1626,50787,-1,2,1
29011,1626,51910,-1,2,4
29012,1626,50011,-1,2,2
29013,1627,50008,-1,2,2
29014,1627,50000,-1,2,2
29015,1627,50366,-1,2,8
29016,1627,50010,-1,2,2
29017,1627,50411,-1,2,2
29018,1627,50653,-1,2,8
29019,1627,50657,-1,2,8
29020,1627,50005,-1,2,2
29021,1627,50345,-1,2,4
29022,1627,50659,-1,2,8
29023,1627,50792,-1,2,1
29024,1627,51908,-1,2,4
29025,1627,50002,-1,2,2
29026,1627,50788,-1,2,1
29027,1627,50660,-1,2,8
29028,1627,49908,-1,2,14
29029,1627,50665,-1,2,8
29030,1627,50664,-1,2,8
29031,1627,51914,-1,2,4
29032,1627,50655,-1,2,8
29033,1627,50654,-1,2,8
29034,1627,50006,-1,2,2
29035,1627,49999,-1,2,2
29036,1627,50340,-1,2,1
29037,1627,50658,-1,2,8
29038,1627,51913,-1,2,4
29039,1627,50661,-1,2,8
29040,1627,50009,-1,2,2
29041,1627,51909,-1,2,4
29042,1627,50656,-1,2,8
29043,1627,50667,-1,2,8
29044,1627,51915,-1,2,4
29045,1627,50793,-1,2,1
29046,1627,51911,-1,2,4
29047,1627,50797,-1,2,1
29048,1627,51912,-1,2,4
29049,1627,50796,-1,2,1
29050,1627,51906,-1,2,4
29051,1627,50359,-1,2,2
29052,1627,50663,-1,2,8
29053,1627,50789,-1,2,1
29054,1627,50794,-1,2,1
29055,1627,50001,-1,2,2
29056,1627,50003,-1,2,2
29057,1627,50790,-1,2,1
29058,1627,49998,-1,2,2
29059,1627,50791,-1,2,1
29060,1627,51907,-1,2,4
29061,1627,50349,-1,2,8
29062,1627,51916,-1,2,4
29063,1627,50795,-1,2,1
29064,1627,50352,-1,2,2
29065,1627,50787,-1,2,1
29066,1627,51910,-1,2,4
29067,1627,50011,-1,2,2
29068,1628,50015,-1,2,2
29069,1628,50412,-1,2,2
29070,1628,51895,-1,2,4
29071,1628,50671,-1,2,8
29072,1628,50809,-1,2,1
29073,1628,50014,-1,2,2
29074,1628,50670,-1,2,8
29075,1628,50668,-1,2,8
29076,1628,50805,-1,2,1
29077,1628,51896,-1,2,4
29078,1628,50333,-1,2,2
29079,1628,50798,-1,2,1
29080,1628,52026,-1,2,14
29081,1628,49908,-1,2,14
29082,1628,50804,-1,2,1
29083,1628,51899,-1,2,4
29084,1628,51897,-1,2,4
29085,1628,52028,-1,2,8
29086,1628,50799,-1,2,1
29087,1628,50808,-1,2,1
29088,1628,51904,-1,2,4
29089,1628,50362,-1,2,2
29090,1628,50672,-1,2,8
29091,1628,50802,-1,2,1
29092,1628,50363,-1,2,8
29093,1628,50800,-1,2,1
29094,1628,51901,-1,2,4
29095,1628,52029,-1,2,8
29096,1628,51900,-1,2,4
29097,1628,50801,-1,2,1
29098,1628,50806,-1,2,1
29099,1628,51902,-1,2,4
29100,1628,51903,-1,2,4
29101,1628,50807,-1,2,1
29102,1628,52025,-1,2,14
29103,1628,51894,-1,2,4
29104,1628,52027,-1,2,14
29105,1628,50803,-1,2,1
29106,1628,52030,-1,2,8
29107,1628,51905,-1,2,4
29108,1628,51898,-1,2,4
29109,1629,50986,-1,2,1
29110,1629,50035,-1,2,2
29111,1629,50695,-1,2,8
29112,1629,50697,-1,2,8
29113,1629,51886,-1,2,4
29114,1629,51883,-1,2,4
29115,1629,50696,-1,2,8
29116,1629,51893,-1,2,4
29117,1629,51885,-1,2,4
29118,1629,50690,-1,2,8
29119,1629,51889,-1,2,4
29120,1629,50056,-1,2,2
29121,1629,50061,-1,2,2
29122,1629,50064,-1,2,2
29123,1629,51892,-1,2,4
29124,1629,50967,-1,2,1
29125,1629,50041,-1,2,2
29126,1629,51888,-1,2,4
29127,1629,50859,-1,2,1
29128,1629,50699,-1,2,8
29129,1629,49908,-1,2,14
29130,1629,50810,-1,2,1
29131,1629,50413,-1,2,2
29132,1629,50700,-1,2,8
29133,1629,50692,-1,2,8
29134,1629,50811,-1,2,1
29135,1629,50852,-1,2,1
29136,1629,50414,-1,2,2
29137,1629,51891,-1,2,4
29138,1629,50038,-1,2,2
29139,1629,50966,-1,2,1
29140,1629,50042,-1,2,2
29141,1629,50701,-1,2,8
29142,1629,50040,-1,2,2
29143,1629,50037,-1,2,2
29144,1629,50698,-1,2,8
29145,1629,50691,-1,2,8
29146,1629,50060,-1,2,2
29147,1629,50693,-1,2,8
29148,1629,50990,-1,2,1
29149,1629,50988,-1,2,1
29150,1629,51887,-1,2,4
29151,1629,51884,-1,2,4
29152,1629,50858,-1,2,1
29153,1629,50062,-1,2,2
29154,1629,50812,-1,2,1
29155,1629,50694,-1,2,8
29156,1629,50059,-1,2,2
29157,1629,50063,-1,2,2
29158,1629,50702,-1,2,8
29159,1629,51882,-1,2,4
29160,1629,50985,-1,2,1
29161,1629,50703,-1,2,8
29162,1629,50036,-1,2,2
29163,1629,50688,-1,2,8
29164,1629,51890,-1,2,4
29165,1629,50689,-1,2,8
29166,1630,50673,-1,2,8
29167,1630,50353,-1,2,2
29168,1630,51007,-1,2,1
29169,1630,50030,-1,2,2
29170,1630,50028,-1,2,2
29171,1630,51873,-1,2,4
29172,1630,50677,-1,2,8
29173,1630,50679,-1,2,8
29174,1630,50685,-1,2,8
29175,1630,51870,-1,2,4
29176,1630,50022,-1,2,2
29177,1630,51874,-1,2,4
29178,1630,51876,-1,2,4
29179,1630,51878,-1,2,4
29180,1630,51002,-1,2,1
29181,1630,50998,-1,2,1
29182,1630,51871,-1,2,4
29183,1630,50681,-1,2,8
29184,1630,49908,-1,2,14
29185,1630,51006,-1,2,1
29186,1630,50024,-1,2,2
29187,1630,51003,-1,2,1
29188,1630,50026,-1,2,2
29189,1630,50021,-1,2,2
29190,1630,50686,-1,2,8
29191,1630,51001,-1,2,1
29192,1630,51005,-1,2,1
29193,1630,51000,-1,2,1
29194,1630,50023,-1,2,2
29195,1630,50687,-1,2,8
29196,1630,50025,-1,2,2
29197,1630,50348,-1,2,8
29198,1630,50016,-1,2,2
29199,1630,51004,-1,2,1
29200,1630,51872,-1,2,4
29201,1630,50032,-1,2,2
29202,1630,50027,-1,2,2
29203,1630,51881,-1,2,4
29204,1630,50678,-1,2,8
29205,1630,50684,-1,2,8
29206,1630,50019,-1,2,2
29207,1630,50674,-1,2,8
29208,1630,50675,-1,2,8
29209,1630,51875,-1,2,4
29210,1630,51879,-1,2,4
29211,1630,50676,-1,2,8
29212,1630,51877,-1,2,4
29213,1630,51009,-1,2,1
29214,1630,50020,-1,2,2
29215,1630,50680,-1,2,8
29216,1630,51008,-1,2,1
29217,1630,50033,-1,2,2
29218,1630,50682,-1,2,8
29219,1631,51012,-1,2,1
29220,1631,51016,-1,2,1
29221,1631,51862,-1,2,4
29222,1631,51010,-1,2,1
29223,1631,51861,-1,2,4
29224,1631,51859,-1,2,4
29225,1631,50068,-1,2,2
29226,1631,50341,-1,2,1
29227,1631,50069,-1,2,2
29228,1631,51865,-1,2,4
29229,1631,50179,-1,2,2
29230,1631,50708,-1,2,8
29231,1631,51014,-1,2,1
29232,1631,50344,-1,2,4
29233,1631,52026,-1,2,14
29234,1631,49908,-1,2,14
29235,1631,51867,-1,2,4
29236,1631,51018,-1,2,1
29237,1631,52028,-1,2,8
29238,1631,51868,-1,2,4
29239,1631,51866,-1,2,4
29240,1631,50706,-1,2,8
29241,1631,51860,-1,2,4
29242,1631,50704,-1,2,8
29243,1631,52029,-1,2,8
29244,1631,51020,-1,2,1
29245,1631,51013,-1,2,1
29246,1631,51019,-1,2,1
29247,1631,51017,-1,2,1
29248,1631,50351,-1,2,2
29249,1631,51863,-1,2,4
29250,1631,51869,-1,2,4
29251,1631,52025,-1,2,14
29252,1631,51011,-1,2,1
29253,1631,52027,-1,2,14
29254,1631,52030,-1,2,8
29255,1631,50707,-1,2,8
29256,1631,51015,-1,2,1
29257,1631,50067,-1,2,2
29258,1631,51864,-1,2,4
29259,1631,50705,-1,2,8
29260,1632,51847,-1,2,4
29261,1632,51379,-1,2,1
29262,1632,50712,-1,2,8
29263,1632,50175,-1,2,2
29264,1632,51381,-1,2,1
29265,1632,50603,-1,2,8
29266,1632,51325,-1,2,1
29267,1632,51856,-1,2,4
29268,1632,50176,-1,2,2
29269,1632,51849,-1,2,4
29270,1632,50713,-1,2,8
29271,1632,50073,-1,2,2
29272,1632,51382,-1,2,1
29273,1632,51022,-1,2,1
29274,1632,50174,-1,2,2
29275,1632,51326,-1,2,1
29276,1632,49908,-1,2,14
29277,1632,50071,-1,2,2
29278,1632,50177,-1,2,2
29279,1632,50714,-1,2,8
29280,1632,50719,-1,2,8
29281,1632,50075,-1,2,2
29282,1632,50720,-1,2,8
29283,1632,51383,-1,2,1
29284,1632,50717,-1,2,8
29285,1632,51855,-1,2,4
29286,1632,51848,-1,2,4
29287,1632,51380,-1,2,1
29288,1632,51850,-1,2,4
29289,1632,50718,-1,2,8
29290,1632,50171,-1,2,2
29291,1632,51854,-1,2,4
29292,1632,51858,-1,2,4
29293,1632,50715,-1,2,8
29294,1632,50710,-1,2,8
29295,1632,50723,-1,2,8
29296,1632,49919,-1,2,2
29297,1632,50072,-1,2,2
29298,1632,50170,-1,2,2
29299,1632,51851,-1,2,4
29300,1632,51853,-1,2,4
29301,1632,51857,-1,2,4
29302,1632,51852,-1,2,4
29303,1632,51024,-1,2,1
29304,1632,50184,-1,2,2
29305,1632,50716,-1,2,8
29306,1632,50722,-1,2,8
29307,1632,51023,-1,2,1
29308,1632,51021,-1,2,1
29309,1632,51025,-1,2,1
29310,1632,50711,-1,2,8
29311,1632,50721,-1,2,8
29312,1632,50173,-1,2,2
29313,1632,50172,-1,2,2
29314,1632,50074,-1,2,2
29315,1633,50725,-1,2,8
29316,1633,51839,-1,2,4
29317,1633,51551,-1,2,1
29318,1633,51841,-1,2,4
29319,1633,50178,-1,2,2
29320,1633,50729,-1,2,8
29321,1633,50180,-1,2,2
29322,1633,51552,-1,2,1
29323,1633,50724,-1,2,8
29324,1633,50182,-1,2,2
29325,1633,51837,-1,2,4
29326,1633,52026,-1,2,14
29327,1633,50728,-1,2,8
29328,1633,49908,-1,2,14
29329,1633,51840,-1,2,4
29330,1633,51550,-1,2,1
29331,1633,51385,-1,2,1
29332,1633,52028,-1,2,8
29333,1633,51548,-1,2,1
29334,1633,51836,-1,2,4
29335,1633,51846,-1,2,4
29336,1633,51844,-1,2,4
29337,1633,52029,-1,2,8
29338,1633,50181,-1,2,2
29339,1633,51554,-1,2,1
29340,1633,51555,-1,2,1
29341,1633,51387,-1,2,1
29342,1633,51835,-1,2,4
29343,1633,50354,-1,2,2
29344,1633,51386,-1,2,1
29345,1633,51845,-1,2,4
29346,1633,51384,-1,2,1
29347,1633,51553,-1,2,1
29348,1633,50726,-1,2,8
29349,1633,52025,-1,2,14
29350,1633,51843,-1,2,4
29351,1633,50065,-1,2,2
29352,1633,51556,-1,2,1
29353,1633,51842,-1,2,4
29354,1633,51838,-1,2,4
29355,1633,50727,-1,2,8
29356,1633,52027,-1,2,14
29357,1633,52030,-1,2,8
29358,1634,51829,-1,2,4
29359,1634,50195,-1,2,2
29360,1634,50417,-1,2,2
29361,1634,50472,-1,2,2
29362,1634,50627,-1,2,8
29363,1634,51582,-1,2,1
29364,1634,50628,-1,2,8
29365,1634,50202,-1,2,2
29366,1634,51562,-1,2,1
29367,1634,50620,-1,2,8
29368,1634,51824,-1,2,4
29369,1634,51827,-1,2,4
29370,1634,51832,-1,2,4
29371,1634,50416,-1,2,2
29372,1634,50187,-1,2,2
29373,1634,50192,-1,2,2
29374,1634,50621,-1,2,8
29375,1634,50623,-1,2,8
29376,1634,50622,-1,2,8
29377,1634,51566,-1,2,1
29378,1634,50188,-1,2,2
29379,1634,51833,-1,2,4
29380,1634,50183,-1,2,2
29381,1634,50630,-1,2,8
29382,1634,49908,-1,2,14
29383,1634,51830,-1,2,4
29384,1634,50199,-1,2,2
29385,1634,50186,-1,2,2
29386,1634,50625,-1,2,8
29387,1634,50418,-1,2,2
29388,1634,51826,-1,2,4
29389,1634,50619,-1,2,8
29390,1634,51777,-1,2,1
29391,1634,50626,-1,2,8
29392,1634,51831,-1,2,4
29393,1634,51561,-1,2,1
29394,1634,51583,-1,2,1
29395,1634,50632,-1,2,8
29396,1634,51828,-1,2,4
29397,1634,51584,-1,2,1
29398,1634,50624,-1,2,8
29399,1634,50631,-1,2,8
29400,1634,51834,-1,2,4
29401,1634,51823,-1,2,4
29402,1634,50205,-1,2,2
29403,1634,50629,-1,2,8
29404,1634,50185,-1,2,2
29405,1634,51564,-1,2,1
29406,1634,51586,-1,2,1
29407,1634,51563,-1,2,1
29408,1634,50618,-1,2,8
29409,1634,51825,-1,2,4
29410,1634,51565,-1,2,1
29411,1634,50190,-1,2,2
29412,1634,51585,-1,2,1
29413,1635,50361,-1,2,2
29414,1635,50421,-1,2,2
29415,1635,51782,-1,2,1
29416,1635,51812,-1,2,4
29417,1635,50423,-1,2,2
29418,1635,51822,-1,2,4
29419,1635,50365,-1,2,8
29420,1635,51813,-1,2,4
29421,1635,51818,-1,2,4
29422,1635,51814,-1,2,4
29423,1635,51788,-1,2,1
29424,1635,52026,-1,2,14
29425,1635,49908,-1,2,14
29426,1635,50364,-1,2,8
29427,1635,51784,-1,2,1
29428,1635,50633,-1,2,8
29429,1635,52028,-1,2,8
29430,1635,51817,-1,2,4
29431,1635,51820,-1,2,4
29432,1635,51816,-1,2,4
29433,1635,51791,-1,2,1
29434,1635,50635,-1,2,8
29435,1635,51792,-1,2,1
29436,1635,50636,-1,2,8
29437,1635,51783,-1,2,1
29438,1635,51787,-1,2,1
29439,1635,51821,-1,2,4
29440,1635,51819,-1,2,4
29441,1635,51790,-1,2,1
29442,1635,51811,-1,2,4
29443,1635,52029,-1,2,8
29444,1635,51785,-1,2,1
29445,1635,50360,-1,2,2
29446,1635,51789,-1,2,1
29447,1635,51786,-1,2,1
29448,1635,51815,-1,2,4
29449,1635,50424,-1,2,2
29450,1635,52025,-1,2,14
29451,1635,51779,-1,2,1
29452,1635,52027,-1,2,14
29453,1635,52030,-1,2,8
29454,1636,51795,-1,2,1
29455,1636,51800,-1,2,1
29456,1636,50732,-1,2,8
29457,1636,51802,-1,2,1
29458,1636,51797,-1,2,1
29459,1636,51939,-1,2,4
29460,1636,51945,-1,2,4
29461,1636,51946,-1,2,4
29462,1636,50428,-1,2,2
29463,1636,49997,-1,2,2
29464,1636,49981,-1,2,2
29465,1636,50425,-1,2,2
29466,1636,52026,-1,2,14
29467,1636,50427,-1,2,2
29468,1636,49908,-1,2,14
29469,1636,50731,-1,2,8
29470,1636,50737,-1,2,8
29471,1636,51801,-1,2,1
29472,1636,52028,-1,2,8
29473,1636,51942,-1,2,4
29474,1636,50429,-1,2,2
29475,1636,51947,-1,2,4
29476,1636,50736,-1,2,8
29477,1636,50738,-1,2,8
29478,1636,51943,-1,2,4
29479,1636,51941,-1,2,4
29480,1636,50733,-1,2,8
29481,1636,52029,-1,2,8
29482,1636,51803,-1,2,1
29483,1636,50012,-1,2,2
29484,1636,50734,-1,2,8
29485,1636,50426,-1,2,2
29486,1636,51799,-1,2,1
29487,1636,50818,-1,2,8
29488,1636,51940,-1,2,4
29489,1636,50730,-1,2,8
29490,1636,50735,-1,2,8
29491,1636,52025,-1,2,14
29492,1636,51944,-1,2,4
29493,1636,51798,-1,2,1
29494,1636,52027,-1,2,14
29495,1636,52030,-1,2,8
29496,1636,50070,-1,2,2
29497,1636,51796,-1,2,1
29899,1650,45665,-1,2,0
29900,1650,45087,-1,2,0
29901,1650,45617,-1,2,0
29902,1650,46040,-1,2,0
29903,1650,45587,-1,2,0
29904,1650,46051,-1,2,0
29905,1650,45594,-1,2,0
29906,1650,46042,-1,2,0
29907,1650,46041,-1,2,0
29908,1650,45619,-1,2,0
29909,1650,45038,-1,2,0
29910,1650,46039,-1,2,0
29911,1650,45611,-1,2,0
29912,1650,45570,-1,2,0
29913,1650,46046,-1,2,0
29914,1650,46048,-1,2,0
29915,1650,45607,-1,2,0
29916,1650,45609,-1,2,0
29917,1650,46045,-1,2,0
29918,1650,45613,-1,2,0
29919,1650,45616,-1,2,0
29920,1650,45612,-1,2,0
29921,1650,46043,-1,2,0
29922,1650,46044,-1,2,0
29923,1650,46038,-1,2,0
29924,1650,46049,-1,2,0
29925,1650,46050,-1,2,0
29926,1650,46037,-1,2,0
29927,1650,45620,-1,2,0
29928,1650,46047,-1,2,0
29929,1650,45615,-1,2,0
29930,1650,45610,-1,2,0
29931,1650,45599,-1,2,0
29932,1651,49333,-1,2,1
29933,1651,49323,-1,2,1
29934,1651,49318,-1,2,1
29935,1651,49316,-1,2,1
29936,1651,49479,-1,2,2
29937,1651,49491,-1,2,2
29938,1651,49332,-1,2,1
29939,1651,49297,-1,2,1
29940,1651,49330,-1,2,1
29941,1651,49474,-1,2,2
29942,1651,49499,-1,2,2
29943,1651,49303,-1,2,1
29944,1651,49467,-1,2,2
29945,1651,49317,-1,2,1
29946,1651,49319,-1,2,1
29947,1651,49309,-1,2,1
29948,1651,49302,-1,2,1
29949,1651,49299,-1,2,1
29950,1651,49471,-1,2,2
29951,1651,49470,-1,2,2
29952,1651,49465,-1,2,2
29953,1651,49498,-1,2,2
29954,1651,49481,-1,2,2
29955,1651,49305,-1,2,1
29956,1651,49295,-1,0,-1
29957,1651,49331,-1,2,1
29958,1651,49500,-1,2,2
29959,1651,49463,-1,2,1
29960,1651,49296,-1,2,1
29961,1651,49310,-1,2,1
29962,1651,49306,-1,2,1
29963,1651,49315,-1,2,1
29964,1651,49480,-1,2,2
29965,1651,49484,-1,2,2
29966,1651,49472,-1,2,2
29967,1651,49321,-1,2,1
29968,1651,49304,-1,2,1
29969,1651,49327,-1,2,1
29970,1651,49490,-1,2,2
29971,1651,49496,-1,2,2
29972,1651,49437,-1,2,1
29973,1651,49328,-1,2,1
29974,1651,49320,-1,2,1
29975,1651,49464,-1,2,2
29976,1651,49477,-1,2,2
29977,1651,49324,-1,2,1
29978,1651,49322,-1,2,1
29979,1651,49308,-1,2,1
29980,1651,49636,-1,0,-1
29981,1651,49482,-1,2,2
29982,1651,49489,-1,2,2
29983,1651,49326,-1,2,1
29984,1651,49478,-1,2,2
29985,1651,49468,-1,2,2
29986,1651,49501,-1,2,2
29987,1651,49469,-1,2,2
29988,1651,49495,-1,2,2
29989,1651,49329,-1,2,1
29990,1651,49483,-1,2,2
29991,1651,49466,-1,2,2
29992,1651,49493,-1,2,2
29993,1651,49476,-1,2,2
29994,1651,49492,-1,2,2
29995,1651,49494,-1,2,2
29996,1651,49298,-1,2,1
29997,1651,49473,-1,2,2
29998,1651,49488,-1,2,2
29999,1651,49325,-1,2,1
30000,1651,49475,-1,2,2
30001,1651,49307,-1,2,1
30002,1652,54578,-1,2,8
30003,1652,53133,-1,2,2
30004,1652,54579,-1,2,8
30005,1652,53488,-1,2,2
30006,1652,53125,-1,2,2
30007,1652,54586,-1,2,8
30008,1652,54582,-1,2,8
30009,1652,53103,-1,2,1
30010,1652,54569,-1,2,2
30011,1652,54557,-1,2,4
30012,1652,54565,-1,2,4
30013,1652,53121,-1,2,1
30014,1652,54562,-1,2,4
30015,1652,53111,-1,2,1
30016,1652,54556,-1,2,4
30017,1652,54571,-1,2,2
30018,1652,54566,-1,2,4
30019,1652,54576,-1,2,8
30020,1652,53118,-1,2,1
30021,1652,53112,-1,2,1
30022,1652,53134,-1,2,2
30023,1652,53126,-1,2,2
30024,1652,53114,-1,2,1
30025,1652,54563,-1,2,4
30026,1652,53110,-1,2,1
30027,1652,53487,-1,2,2
30028,1652,54572,-1,2,2
30029,1652,54581,-1,2,8
30030,1652,54585,-1,2,8
30031,1652,54573,-1,2,2
30032,1652,53113,-1,2,1
30033,1652,53119,-1,2,1
30034,1652,54564,-1,2,4
30035,1652,54559,-1,2,4
30036,1652,53486,-1,2,2
30037,1652,54588,-1,2,8
30038,1652,54567,-1,2,4
30039,1652,53117,-1,2,1
30040,1652,53132,-1,2,2
30041,1652,54558,-1,2,4
30042,1652,53489,-1,2,2
30043,1652,54591,-1,2,8
30044,1652,54561,-1,2,4
30045,1652,54587,-1,2,8
30046,1652,54590,-1,2,8
30047,1652,53490,-1,2,2
30048,1652,53127,-1,2,2
30049,1652,54580,-1,2,8
30050,1652,53129,-1,2,2
30051,1652,54577,-1,2,8
30052,1652,53116,-1,2,1
30053,1652,54560,-1,2,4
30054,1652,54584,-1,2,8
30055,1652,54589,-1,2,8
30056,1652,53115,-1,2,1
30057,1652,54583,-1,2,8
30263,695,132551,-1,0,-1
30264,696,132552,-1,0,-1
30265,654,132550,-1,2,1
30266,674,132549,-1,2,1
30267,444,132553,-1,0,-1
30268,436,132554,-1,0,-1
30269,447,132555,-1,0,-1
30270,90,132556,-1,2,1
30271,418,132558,-1,0,-1
30272,428,132561,-1,0,-1
30273,424,132562,-1,0,-1
30274,424,132563,-1,0,-1
30275,430,132564,-1,0,-1
30276,895,132565,-1,0,-1
30277,99,132566,-1,2,1
30278,97,132567,-1,2,1
30279,97,132568,-1,2,1
30280,464,132569,-1,0,-1
30281,466,132570,-1,0,-1
30291,470,132733,-1,0,-1
30292,468,132734,-3,0,-1
30293,472,132735,-1,0,-1
30294,467,132736,-1,0,-1
30295,474,132737,-1,0,-1
30296,474,132740,-1,0,-1
30297,475,132742,-1,0,-1
30298,476,132739,-1,0,-1
30299,479,132741,-1,0,-1
30893,112,133219,-1,2,0
30894,112,133216,-1,2,0
30895,112,133215,-1,2,0
30896,112,133366,-1,2,0
30897,112,133227,-1,2,0
30898,112,133218,-1,2,0
30899,112,133229,-1,2,0
30900,112,133217,-1,2,0
30901,110,133206,-1,2,0
30902,110,133208,-1,2,0
30903,110,133210,-1,2,0
30904,110,133356,-1,2,0
30905,110,133364,-1,2,0
30906,110,133375,-1,2,0
30907,110,133207,-1,2,0
30908,110,133209,-1,2,0
30909,111,133357,-1,2,0
30910,111,133231,-1,2,0
30911,111,133365,-1,2,0
30912,111,133212,-1,2,0
30913,111,133214,-1,2,0
30914,111,133230,-1,2,0
30915,111,133211,-1,2,0
30916,111,133213,-1,2,0
30917,113,133223,-1,2,0
30918,113,133220,-1,2,0
30919,113,133226,-1,2,0
30920,113,133228,-1,2,0
30921,113,133225,-1,2,0
