ID,DifficultyID,JournalEncounterItemID
20209,2,22555
20210,1,22556
20211,2,22556
20212,1,22557
20213,2,22557
20214,1,22558
20215,2,22558
20216,1,22559
20217,2,22559
20218,1,22560
20219,2,22560
20220,1,22561
20221,2,22561
20222,1,22562
20223,2,22562
20224,1,22563
20225,2,22563
20226,1,22564
20227,2,22564
20228,1,22565
20229,2,22565
20230,1,22566
20231,2,22566
20232,1,22567
20233,2,22567
20234,1,22568
20235,2,22568
20236,1,22569
20237,2,22569
20238,1,22570
20239,2,22570
20240,1,22571
20241,2,22571
20242,1,22572
20243,2,22572
20244,1,22573
20245,2,22573
20246,1,22574
20247,2,22574
20248,1,22575
20249,2,22575
20250,1,22576
20251,2,22576
20252,1,22425
20253,2,22425
20254,1,22426
20255,2,22426
20256,1,22427
20257,2,22427
20258,1,22428
20259,2,22428
20260,1,22429
20261,2,22429
20262,1,22431
20263,2,22431
20264,1,22430
20265,2,22430
20266,1,22432
20267,2,22432
20268,1,22433
20269,2,22433
20270,1,22434
20271,2,22434
20272,1,22435
20273,2,22435
20274,1,22436
20275,2,22436
20276,1,22437
20277,2,22437
20278,1,22438
20279,2,22438
20280,1,22439
20281,2,22439
20282,1,22440
20283,2,22440
20284,1,22442
20285,2,22442
20286,1,22441
20287,2,22441
20288,1,22444
20289,2,22444
20290,1,22443
20291,2,22443
20292,1,22446
20293,2,22446
20294,1,22445
20295,2,22445
20296,1,21474
20297,2,21474
20298,1,22448
20299,2,22448
20300,1,22447
20301,2,22447
20302,1,22450
20303,2,22450
20304,1,22449
20305,2,22449
20306,1,22452
20307,2,22452
20308,1,22451
20309,2,22451
20310,1,22454
20311,2,22454
20312,1,22453
20313,2,22453
20314,1,22456
20315,2,22456
20316,1,22455
20317,2,22455
20318,1,22457
20319,2,22457
20320,1,22458
20321,2,22458
20322,1,22459
20323,2,22459
20324,1,22460
20325,2,22460
20326,1,22461
20327,2,22461
20328,1,22462
20329,2,22462
20330,1,22463
20331,2,22463
20332,1,22464
20333,2,22464
20334,1,22465
20335,2,22465
20336,1,22466
20337,2,22466
20338,1,22467
20339,2,22467
20340,1,22468
20341,2,22468
20342,1,22469
20343,2,22469
20344,1,22470
20345,2,22470
20346,1,22471
20347,2,22471
20348,1,22472
20349,2,22472
20350,1,22473
20351,2,22473
20352,1,22474
20353,2,22474
20354,1,22475
20355,2,22475
20356,1,22476
20357,2,22476
20358,1,22477
20359,2,22477
20360,1,22478
20361,2,22478
20362,1,22479
20363,2,22479
20364,1,22480
20365,2,22480
20366,1,22481
20367,2,22481
20368,1,22482
20369,2,22482
20370,1,22483
20371,2,22483
20372,1,22485
20373,2,22485
20374,1,22484
20375,2,22484
20376,1,22487
20377,2,22487
20378,1,22486
20379,2,22486
20380,1,22489
20381,2,22489
20382,1,22488
20383,2,22488
20384,1,22490
20385,2,22490
20386,1,22491
20387,2,22491
20388,1,22492
20389,2,22492
20390,1,22493
20391,2,22493
20392,1,22494
20393,2,22494
20394,1,22495
20395,2,22495
20396,1,22497
20397,2,22497
20398,1,22496
20399,2,22496
20400,1,22499
20401,2,22499
20402,1,22498
20403,2,22498
20404,1,22500
20405,2,22500
20406,1,22501
20407,2,22501
20408,1,22502
20409,2,22502
20410,1,22503
20411,2,22503
20412,1,22504
20413,2,22504
20414,1,22505
20415,2,22505
20416,1,22506
20417,2,22506
20418,1,22507
20419,2,22507
20420,1,22508
20421,2,22508
20454,17,23965
20455,17,23966
20456,17,23967
20457,17,23968
20458,17,23969
20459,17,23970
20460,17,23971
20461,17,23972
20462,17,23973
20463,17,23974
20464,17,23975
20465,17,23976
20466,17,23977
20467,17,23978
20468,17,23979
20469,17,23980
20470,17,23981
20471,17,23982
20472,17,23983
20473,17,23984
20474,17,23985
20475,17,23986
20476,17,23987
20477,17,23988
20478,3,24080
20479,4,24080
20480,5,24080
20481,6,24080
20605,14,24131
20606,15,24131
20607,16,24131
20608,14,24132
20609,15,24132
20610,16,24132
20611,14,24133
20612,15,24133
20613,16,24133
20614,14,24134
20615,15,24134
20616,16,24134
20617,14,24135
20618,15,24135
20619,16,24135
20620,14,24136
20621,15,24136
20622,16,24136
20623,14,24137
20624,15,24137
20625,16,24137
20626,14,24138
20627,15,24138
20628,16,24138
20632,14,24140
20633,15,24140
20634,16,24140
20635,14,24141
20636,15,24141
20637,16,24141
20638,14,24142
20639,15,24142
20640,16,24142
20641,14,24143
20642,15,24143
20643,16,24143
20644,14,24144
20645,15,24144
20646,16,24144
21163,14,24317
21164,15,24317
21165,16,24317
21166,14,24318
21167,15,24318
21168,16,24318
21169,14,24319
21170,15,24319
21171,16,24319
21172,14,24320
21173,15,24320
21174,16,24320
21175,14,24321
21176,15,24321
21177,16,24321
21178,14,24322
21179,15,24322
21180,16,24322
21181,14,24323
21182,15,24323
21183,16,24323
21184,14,24324
21185,15,24324
21186,16,24324
21187,14,24325
21188,15,24325
21189,16,24325
21190,14,24326
21191,15,24326
21192,16,24326
21193,14,24327
21194,15,24327
21195,16,24327
21198,24,24328
21201,24,24329
21208,24,24330
21211,24,24331
21212,24,24332
21213,24,24333
21254,24,24370
21259,24,24371
21260,24,24372
21263,24,24373
21264,24,24374
21265,24,24375
21268,24,24376
21269,24,24377
21306,24,24390
21307,24,24391
21308,24,24392
21309,24,24393
21310,24,24394
21311,24,24395
21312,24,24396
21313,24,24397
21314,24,24398
21315,24,24399
21316,24,24400
21317,24,24401
21318,24,24402
21319,24,24403
21320,24,24404
21321,24,24405
21322,24,24406
21323,24,24407
21324,24,24408
21325,24,24409
21326,24,24410
21327,24,24411
21328,24,24412
21329,24,24413
21330,24,24414
21331,24,24415
21332,24,24416
21333,24,24417
21334,24,24418
21335,24,24419
21336,24,24420
21337,24,24421
21338,24,24422
21339,24,24423
21340,24,24424
21341,24,24425
21342,24,24426
21343,24,24427
21344,24,24428
21345,24,24429
21346,24,24430
21347,24,24431
21348,24,24432
21349,24,24433
21350,24,24434
21351,24,24435
21352,24,24436
21353,24,24437
21354,24,24438
21355,24,24439
21356,24,24440
21357,24,24441
21358,24,24442
21359,24,24443
21360,24,24444
21361,24,24445
21362,24,24446
21363,24,24447
21364,24,24448
21365,24,24449
21366,24,24450
21367,24,24451
21368,24,24452
21369,24,24453
21370,24,24454
21371,24,24455
21372,24,24456
21373,24,24457
21374,24,24458
21375,24,24459
21376,24,24460
21377,24,24461
21378,24,24462
21379,24,24463
21380,24,24464
21381,24,24465
21382,24,24466
21383,24,24467
21384,24,24468
21385,24,24469
21386,24,24470
21387,24,24471
21388,24,24472
21389,24,24473
21390,24,24474
21391,24,24475
21392,24,24476
21393,24,24477
21394,24,24478
21395,24,24479
21396,24,24480
21397,24,24481
21398,24,24482
21399,24,24483
21400,24,24484
21401,24,24485
21402,24,24486
21403,24,24487
21404,24,24488
21405,24,24489
21406,24,24490
21407,24,24491
21408,24,24492
21409,24,24493
21410,24,24494
21411,24,24495
21412,24,24496
21413,24,24497
21414,24,24498
21415,24,24499
21416,24,24500
21417,24,24501
21418,24,24502
21419,24,24503
21420,24,24504
21421,24,24505
21422,24,24506
21423,24,24507
21424,24,24508
21425,24,24509
21426,24,24510
21427,24,24511
21428,24,24512
21429,24,24513
21430,24,24514
21431,24,24515
21432,24,24516
21433,24,24517
21434,24,24518
21435,24,24519
21436,24,24520
21437,24,24521
21438,24,24522
21439,24,24523
21440,24,24524
21441,24,24525
21442,24,24526
21443,24,24527
21444,24,24528
21445,24,24529
21446,24,24530
21447,24,24531
21448,24,24532
21449,24,24533
21450,24,24534
21451,24,24535
21452,24,24536
21453,24,24537
21454,24,24538
21455,24,24539
21456,24,24540
21457,24,24541
21458,24,24542
21459,24,24543
21460,24,24544
21461,24,24545
21462,24,24546
21463,24,24547
21464,24,24548
21465,24,24549
21466,24,24550
21467,24,24551
21468,24,24552
21469,24,24553
21470,24,24554
21471,24,24555
21472,24,24556
21473,24,24557
21474,24,24558
21475,24,24559
21476,24,24560
21477,24,24561
21504,24,24562
21507,24,24563
21508,24,24564
21511,24,24565
21512,24,24566
21525,24,24567
21526,24,24568
21527,24,24569
21528,24,24570
21529,24,24571
21530,24,24572
21531,24,24573
21532,24,24574
21533,24,24575
21534,24,24576
21535,24,24577
21536,24,24578
21537,24,24579
21538,24,24580
21539,24,24581
21540,24,24582
21541,24,24583
21542,24,24584
21543,24,24585
21544,24,24586
21545,24,24587
21546,24,24588
21547,24,24589
21548,24,24590
21549,24,24591
21550,24,24592
21551,24,24593
21552,24,24594
21553,24,24595
21554,24,24596
21555,24,24597
21556,24,24598
21557,24,24599
21558,24,24600
21559,24,24601
21560,24,24602
21561,24,24603
21562,24,24604
21563,24,24605
21564,24,24606
21565,24,24607
21566,24,24608
21569,24,24609
21572,24,24610
21573,24,24611
21576,24,24612
21579,24,24613
21580,24,24614
21581,24,24615
21582,24,24616
21585,24,24617
21588,24,24618
21591,24,24619
21592,24,24620
21595,24,24621
21598,24,24622
21603,24,24623
21604,24,24624
21605,24,24625
21608,24,24626
21609,24,24627
21614,24,24628
21650,24,24640
21651,24,24641
21652,24,24642
21653,24,24643
21654,24,24644
21655,24,24645
21656,24,24646
21657,24,24647
21658,24,24648
21659,24,24649
21660,24,24650
21661,24,24651
21662,24,24652
21663,24,24653
21664,24,24654
21688,24,24678
21689,24,24679
21690,24,24680
21691,24,24681
21692,24,24682
21693,24,24683
21694,24,24684
21695,24,24685
21696,24,24686
21697,24,24687
21698,24,24688
21699,24,24689
21700,24,24690
21701,24,24691
21702,24,24692
21703,24,24693
21704,24,24694
21705,24,24695
21706,24,24696
21707,24,24697
21708,24,24698
21709,24,24699
21710,24,24700
21711,24,24701
21712,24,24702
21713,24,24703
21714,24,24704
21715,24,24705
21716,24,24706
21717,24,24707
21718,24,24708
21719,24,24709
21720,24,24710
21721,24,24711
21722,24,24712
21723,24,24713
21724,24,24714
21725,24,24715
21726,24,24716
21727,24,24717
21728,24,24718
21729,24,24719
21730,24,24720
21731,24,24721
21732,24,24722
21733,24,24723
21734,24,24724
21735,24,24725
21736,24,24726
21737,24,24727
21738,24,24728
21739,24,24729
21740,24,24730
21741,24,24731
21742,5,11219
21743,6,11219
21760,23,22920
21761,23,22889
21762,23,22882
21763,23,22862
21764,23,22896
21765,23,22899
21766,23,22903
21767,23,22883
21768,23,22905
21769,23,22909
21770,23,22916
21771,23,22902
21772,23,22892
21773,23,22885
21774,23,22860
21775,23,22910
21776,23,22880
21777,23,22893
21778,23,22877
21779,23,22867
21780,23,22898
21781,23,22871
21782,23,22874
21783,23,22901
21784,23,22906
21785,23,22917
21786,23,22876
21787,23,22890
21788,23,22888
21789,23,22897
21790,23,22881
21791,23,22878
21792,23,22914
21793,23,22887
21794,23,22869
21795,23,22895
21796,23,22894
21797,23,22884
21798,23,22868
21799,23,22907
21800,23,22921
21801,23,22911
21802,23,22900
21803,23,22918
21804,23,22865
21805,23,22864
21806,23,22912
21807,23,22915
21808,23,22875
21809,23,22913
21810,23,22861
21811,23,22859
21812,23,22866
21813,23,22863
21814,23,22870
21815,23,22873
21816,23,22908
21817,23,22891
21818,23,22879
21819,23,22872
21820,23,22904
21821,23,22919
21822,23,22886
21823,23,22851
21824,23,22849
21825,23,22827
21826,23,22857
21827,23,22837
21828,23,22831
21829,23,22834
21830,23,22852
21831,23,22830
21832,23,22828
21833,23,22855
21834,23,22840
21835,23,22819
21836,23,22842
21837,23,22839
21838,23,22838
21839,23,22836
21840,23,22817
21841,23,22826
21842,23,22844
21843,23,22823
21844,23,22825
21845,23,22820
21846,23,22833
21847,23,22848
21848,23,22841
21849,23,22832
21850,23,22822
21851,23,22854
21852,23,22821
21853,23,22853
21854,23,22846
21855,23,22858
21856,23,22847
21857,23,22856
21858,23,22845
21859,23,22850
21860,23,22843
21861,23,22818
21862,23,22835
21863,23,22824
21864,23,22829
21865,23,22782
21866,23,22811
21867,23,22809
21868,23,22788
21869,23,22806
21870,23,22801
21871,23,22798
21872,23,22781
21873,23,22785
21874,23,22793
21875,23,22779
21876,23,22802
21877,23,22792
21878,23,22784
21879,23,22790
21880,23,22810
21881,23,22814
21882,23,22786
21883,23,22813
21884,23,22795
21885,23,22807
21886,23,22778
21887,23,22776
21888,23,22805
21889,23,22799
21890,23,22783
21891,23,22808
21892,23,22804
21893,23,22803
21894,23,22812
21895,23,22780
21896,23,22796
21897,23,22777
21898,23,22789
21899,23,22815
21900,23,22800
21901,23,22797
21902,23,22787
21903,23,22791
21904,23,22775
21905,23,22794
21906,23,22816
21907,23,22761
21908,23,22728
21909,23,22753
21910,23,22739
21911,23,22730
21912,23,22751
21913,23,22773
21914,23,22743
21915,23,22768
21916,23,22769
21917,23,22767
21918,23,22741
21919,23,22774
21920,23,22756
21921,23,22771
21922,23,22747
21923,23,22748
21924,23,22735
21925,23,22752
21926,23,22740
21927,23,22744
21928,23,22749
21929,23,22760
21930,23,22742
21931,23,22746
21932,23,22750
21933,23,22737
21934,23,22765
21935,23,22733
21936,23,22759
21937,23,22772
21938,23,22745
21939,23,22738
21940,23,22729
21941,23,22736
21942,23,22732
21943,23,22763
21944,23,22757
21945,23,22754
21946,23,22758
21947,23,22734
21948,23,22766
21949,23,22755
21950,23,22731
21951,23,22770
21952,23,22762
21953,23,22764
21954,23,22506
21955,23,22467
21956,23,22488
21957,23,22474
21958,23,22471
21959,23,22470
21960,23,22492
21961,23,22497
21962,23,22481
21963,23,22503
21964,23,22508
21965,23,22482
21966,23,22485
21967,23,22495
21968,23,22469
21969,23,22494
21970,23,22500
21971,23,22504
21972,23,22499
21973,23,22491
21974,23,22477
21975,23,22478
21976,23,22480
21977,23,22476
21978,23,22502
21979,23,22486
21980,23,22487
21981,23,22505
21982,23,22472
21983,23,22473
21984,23,22483
21985,23,22468
21986,23,22475
21987,23,22507
21988,23,22489
21989,23,22490
21990,23,22493
21991,23,22479
21992,23,22498
21993,23,22501
21994,23,22496
21995,23,22484
21996,23,22448
21997,23,22465
21998,23,22443
21999,23,21474
22000,23,22444
22001,23,22430
22002,23,22439
22003,23,22463
22004,23,22450
22005,23,22459
22006,23,22438
22007,23,22426
22008,23,22458
22009,23,22445
22010,23,22449
22011,23,22455
22012,23,22454
22013,23,22428
22014,23,22431
22015,23,22436
22016,23,22427
22017,23,22434
22018,23,22462
22019,23,22441
22020,23,22442
22021,23,22429
22022,23,22466
22023,23,22447
22024,23,22464
22025,23,22453
22026,23,22460
22027,23,22451
22028,23,22425
22029,23,22437
22030,23,22461
22031,23,22440
22032,23,22456
22033,23,22457
22034,23,22446
22035,23,22435
22036,23,22433
22037,23,22452
22038,23,22432
22039,23,22524
22040,23,22521
22041,23,22559
22042,23,22513
22043,23,22541
22044,23,22529
22045,23,22556
22046,23,22510
22047,23,22522
22048,23,22564
22049,23,22540
22050,23,22546
22051,23,22570
22052,23,22523
22053,23,22554
22054,23,22519
22055,23,22527
22056,23,22538
22057,23,22549
22058,23,22534
22059,23,22552
22060,23,22515
22061,23,22533
22062,23,22562
22063,23,22512
22064,23,22547
22065,23,22526
22066,23,22568
22067,23,22566
22068,23,22561
22069,23,22558
22070,23,22571
22071,23,22569
22072,23,22530
22073,23,22542
22074,23,22516
22075,23,22531
22076,23,22563
22077,23,22557
22078,23,22567
22079,23,22555
22080,23,22517
22081,23,22575
22082,23,22553
22083,23,22525
22084,23,22539
22085,23,22565
22086,23,22536
22087,23,22528
22088,23,22560
22089,23,22537
22090,23,22520
22091,23,22514
22092,23,22572
22093,23,22551
22094,23,22545
22095,23,22518
22096,23,22574
22097,23,22573
22098,23,22535
22099,23,22511
22100,23,22532
22101,23,22544
22102,23,22543
22103,23,22548
22104,23,22550
22105,23,22509
22106,23,22576
22107,23,22404
22108,23,22390
22109,23,22402
22110,23,22409
22111,23,22419
22112,23,22416
22113,23,22413
22114,23,22392
22115,23,22418
22116,23,22391
22117,23,22424
22118,23,22399
22119,23,22422
22120,23,22388
22121,23,22395
22122,23,22397
22123,23,22420
22124,23,22393
22125,23,22411
22126,23,22394
22127,23,22396
22128,23,22410
22129,23,22389
22130,23,22387
22131,23,22407
22132,23,22423
22133,23,22406
22134,23,22417
22135,23,22403
22136,23,22385
22137,23,22401
22138,23,22412
22139,23,22408
22140,23,22405
22141,23,22415
22142,23,22398
22143,23,22400
22144,23,22386
22145,23,22421
22146,23,22414
22147,23,22179
22148,23,22177
22149,23,22151
22150,23,22174
22151,23,22169
22152,23,22166
22153,23,22156
22154,23,22159
22155,23,22155
22156,23,22154
22157,23,22152
22158,23,22170
22159,23,22143
22160,23,22178
22161,23,22163
22162,23,22141
22163,23,22150
22164,23,22147
22165,23,22181
22166,23,22162
22167,23,22149
22168,23,22175
22169,23,22144
22170,23,22158
22171,23,22173
22172,23,22167
22173,23,22157
22174,23,22146
22175,23,22176
22176,23,22172
22177,23,22171
22178,23,22180
22179,23,22145
22180,23,22164
22181,23,22168
22182,23,22142
22183,23,22165
22184,23,22160
22185,23,22161
22186,23,22148
22187,23,22153
22188,23,23121
22189,23,23152
22190,23,23127
22191,23,23143
22192,23,23147
22193,23,23120
22194,23,23124
22195,23,23133
22196,23,23118
22197,23,23137
22198,23,23132
22199,23,23123
22200,23,23146
22201,23,23129
22202,23,23145
22203,23,23149
22204,23,23151
22205,23,23125
22206,23,23148
22207,23,23142
22208,23,23135
22209,23,23136
22210,23,23115
22211,23,23117
22212,23,23116
22213,23,23150
22214,23,23139
22215,23,23122
22216,23,23119
22217,23,23131
22218,23,23134
22219,23,23128
22220,23,23153
22221,23,23154
22222,23,23140
22223,23,23141
22224,23,23144
22225,23,23126
22226,23,23130
22227,23,23114
22228,23,23155
22229,23,23138
22230,23,23189
22231,23,23160
22232,23,23187
22233,23,23196
22234,23,23177
22235,23,23158
22236,23,23191
22237,23,23175
22238,23,23165
22239,23,23190
22240,23,23169
22241,23,23172
22242,23,23194
22243,23,23179
22244,23,23174
22245,23,23181
22246,23,23178
22247,23,23176
22248,23,23167
22249,23,23186
22250,23,23166
22251,23,23180
22252,23,23193
22253,23,23163
22254,23,23162
22255,23,23156
22256,23,23173
22257,23,23192
22258,23,23159
22259,23,23184
22260,23,23197
22261,23,23185
22262,23,23157
22263,23,23164
22264,23,23161
22265,23,23168
22266,23,23171
22267,23,23195
22268,23,23188
22269,23,23183
22270,23,23182
22271,23,23170
22272,23,23228
22273,23,23246
22274,23,23229
22275,23,23254
22276,23,23211
22277,23,23199
22278,23,23250
22279,23,23232
22280,23,23258
22281,23,23239
22282,23,23210
22283,23,23216
22284,23,23238
22285,23,23251
22286,23,23218
22287,23,23263
22288,23,23208
22289,23,23204
22290,23,23221
22291,23,23252
22292,23,23203
22293,23,23224
22294,23,23235
22295,23,23220
22296,23,23248
22297,23,23230
22298,23,23217
22299,23,23264
22300,23,23247
22301,23,23243
22302,23,23240
22303,23,23233
22304,23,23227
22305,23,23261
22306,23,23253
22307,23,23249
22308,23,23200
22309,23,23236
22310,23,23212
22311,23,23201
22312,23,23237
22313,23,23226
22314,23,23242
22315,23,23245
22316,23,23198
22317,23,23260
22318,23,23225
22319,23,23234
22320,23,23209
22321,23,23241
22322,23,23206
22323,23,23231
22324,23,23207
22325,23,23265
22326,23,23255
22327,23,23244
22328,23,23223
22329,23,23215
22330,23,23259
22331,23,23256
22332,23,23257
22333,23,23205
22334,23,23202
22335,23,23214
22336,23,23213
22337,23,23219
22338,23,23262
22339,23,23222
22340,23,22708
22341,23,22726
22342,23,22668
22343,23,22705
22344,23,22692
22345,23,22704
22346,23,22724
22347,23,22711
22348,23,22720
22349,23,22700
22350,23,22687
22351,23,22666
22352,23,22719
22353,23,22685
22354,23,22673
22355,23,22707
22356,23,22710
22357,23,22677
22358,23,22680
22359,23,22716
22360,23,22715
22361,23,22689
22362,23,22682
22363,23,22691
22364,23,22698
22365,23,22696
22366,23,22688
22367,23,22683
22368,23,22686
22369,23,22684
22370,23,22723
22371,23,22675
22372,23,22703
22373,23,22702
22374,23,22674
22375,23,22690
22376,23,22727
22377,23,22709
22378,23,22725
22379,23,22714
22380,23,22671
22381,23,22670
22382,23,22721
22383,23,22681
22384,23,22712
22385,23,22667
22386,23,22697
22387,23,22722
22388,23,22665
22389,23,22699
22390,23,22672
22391,23,22669
22392,23,22676
22393,23,22701
22394,23,22679
22395,23,22717
22396,23,22718
22397,23,22695
22398,23,22706
22399,23,22693
22400,23,22678
22401,23,22713
22402,23,22694
22403,23,22611
22404,23,22598
22405,23,22578
22406,23,22601
22407,23,22580
22408,23,22606
22409,23,22599
22410,23,22612
22411,23,22622
22412,23,22604
22413,23,22600
22414,23,22581
22415,23,22620
22416,23,22595
22417,23,22616
22418,23,22596
22419,23,22577
22420,23,22590
22421,23,22589
22422,23,22594
22423,23,22597
22424,23,22609
22425,23,22621
22426,23,22583
22427,23,22591
22428,23,22610
22429,23,22608
22430,23,22587
22431,23,22618
22432,23,22607
22433,23,22585
22434,23,22593
22435,23,22588
22436,23,22582
22437,23,22586
22438,23,22615
22439,23,22605
22440,23,22584
22441,23,22579
22442,23,22619
22443,23,22603
22444,23,22614
22445,23,22613
22446,23,22617
22447,23,22602
22448,23,22592
22449,23,22928
22450,23,22938
22451,23,22934
22452,23,22955
22453,23,22948
22454,23,22945
22455,23,22944
22456,23,22943
22457,23,22927
22458,23,22931
22459,23,22951
22460,23,22941
22461,23,22959
22462,23,22925
22463,23,22939
22464,23,22930
22465,23,22953
22466,23,22942
22467,23,22936
22468,23,22932
22469,23,22949
22470,23,22924
22471,23,22923
22472,23,22954
22473,23,22929
22474,23,22960
22475,23,22946
22476,23,22952
22477,23,22947
22478,23,22940
22479,23,22926
22480,23,22935
22481,23,22961
22482,23,22950
22483,23,22933
22484,23,22937
22485,23,22922
22486,23,22957
22487,23,22958
22488,23,22956
22489,23,22962
22490,23,23029
22491,23,23015
22492,23,23026
22493,23,23019
22494,23,23022
22495,23,23034
22496,23,23044
22497,23,23038
22498,23,23041
22499,23,23018
22500,23,23016
22501,23,23007
22502,23,23043
22503,23,23024
22504,23,23005
22505,23,23014
22506,23,23045
22507,23,23011
22508,23,23036
22509,23,23013
22510,23,23027
22511,23,23008
22512,23,23021
22513,23,23035
22514,23,23020
22515,23,23010
22516,23,23032
22517,23,23031
22518,23,23009
22519,23,23042
22520,23,23028
22521,23,23025
22522,23,23046
22523,23,23037
22524,23,23033
22525,23,23030
22526,23,23040
22527,23,23006
22528,23,23023
22529,23,23039
22530,23,23012
22531,23,23017
22532,23,23112
22533,23,23062
22534,23,23092
22535,23,23059
22536,23,23090
22537,23,23051
22538,23,23079
22539,23,23067
22540,23,23097
22541,23,23106
22542,23,23109
22543,23,23105
22544,23,23108
22545,23,23048
22546,23,23060
22547,23,23078
22548,23,23096
22549,23,23084
22550,23,23061
22551,23,23057
22552,23,23065
22553,23,23076
22554,23,23087
22555,23,23072
22556,23,23113
22557,23,23100
22558,23,23091
22559,23,23053
22560,23,23071
22561,23,23050
22562,23,23098
22563,23,23085
22564,23,23064
22565,23,23068
22566,23,23080
22567,23,23103
22568,23,23054
22569,23,23069
22570,23,23107
22571,23,23055
22572,23,23093
22573,23,23063
22574,23,23077
22575,23,23111
22576,23,23074
22577,23,23066
22578,23,23102
22579,23,23095
22580,23,23075
22581,23,23110
22582,23,23058
22583,23,23052
22584,23,23099
22585,23,23089
22586,23,23083
22587,23,23056
22588,23,23073
22589,23,23049
22590,23,23070
22591,23,23082
22592,23,23094
22593,23,23101
22594,23,23081
22595,23,23104
22596,23,23086
22597,23,23088
22598,23,23047
22599,23,22635
22600,23,22647
22601,23,22634
22602,23,22642
22603,23,22633
22604,23,22638
22605,23,22656
22606,23,22630
22607,23,22655
22608,23,22639
22609,23,22651
22610,23,22636
22611,23,22663
22612,23,22652
22613,23,22660
22614,23,22643
22615,23,22629
22616,23,22648
22617,23,22644
22618,23,22640
22619,23,22658
22620,23,22628
22621,23,22641
22622,23,22626
22623,23,22646
22624,23,22631
22625,23,22637
22626,23,22627
22627,23,22661
22628,23,22632
22629,23,22623
22630,23,22649
22631,23,22662
22632,23,22650
22633,23,22654
22634,23,22625
22635,23,22659
22636,23,22653
22637,23,22645
22638,23,22624
22639,23,22657
22640,23,22664
22641,23,22992
22642,23,22990
22643,23,22999
22644,23,22968
22645,23,22980
22646,23,22993
22647,23,22970
22648,23,22997
22649,23,22982
22650,23,22984
22651,23,22969
22652,23,23004
22653,23,22977
22654,23,23002
22655,23,22981
22656,23,22966
22657,23,22973
22658,23,22975
22659,23,22979
22660,23,22971
22661,23,22972
22662,23,22989
22663,23,22974
22664,23,22983
22665,23,22967
22666,23,22965
22667,23,22996
22668,23,22995
22669,23,23003
22670,23,22994
22671,23,22963
22672,23,22987
22673,23,23000
22674,23,22988
22675,23,22998
22676,23,22991
22677,23,22986
22678,23,22976
22679,23,22985
22680,23,22978
22681,23,22964
22682,23,23001
22683,23,22226
22684,23,22211
22685,23,22191
22686,23,22216
22687,23,22193
22688,23,22219
22689,23,22214
22690,23,22225
22691,23,22236
22692,23,22217
22693,23,22213
22694,23,22196
22695,23,22234
22696,23,22210
22697,23,22230
22698,23,22235
22699,23,22209
22700,23,22192
22701,23,22203
22702,23,22204
22703,23,22208
22704,23,22212
22705,23,22224
22706,23,22198
22707,23,22205
22708,23,22223
22709,23,22221
22710,23,22202
22711,23,22232
22712,23,22222
22713,23,22200
22714,23,22207
22715,23,22201
22716,23,22199
22717,23,22195
22718,23,22229
22719,23,22220
22720,23,22197
22721,23,22194
22722,23,22233
22723,23,22218
22724,23,22227
22725,23,22228
22726,23,22231
22727,23,22215
22728,23,22206
22729,23,22249
22730,23,22262
22731,23,22248
22732,23,22256
22733,23,22247
22734,23,22252
22735,23,22270
22736,23,22243
22737,23,22269
22738,23,22253
22739,23,22271
22740,23,22266
22741,23,22250
22742,23,22278
22743,23,22265
22744,23,22274
22745,23,22257
22746,23,22244
22747,23,22261
22748,23,22258
22749,23,22254
22750,23,22241
22751,23,22272
22752,23,22255
22753,23,22239
22754,23,22259
22755,23,22246
22756,23,22251
22757,23,22242
22758,23,22276
22759,23,22245
22760,23,22238
22761,23,22264
22762,23,22275
22763,23,22263
22764,23,22267
22765,23,22240
22766,23,22273
22767,23,22268
22768,23,22260
22769,23,22237
22770,23,22277
22771,23,23342
22772,23,23348
22773,23,23335
22774,23,23329
22775,23,23346
22776,23,23317
22777,23,23319
22778,23,23338
22779,23,23333
22780,23,23323
22781,23,23343
22782,23,23326
22783,23,23336
22784,23,23322
22785,23,23320
22786,23,23340
22787,23,23310
22788,23,23332
22789,23,23331
22790,23,23328
22791,23,23308
22792,23,23318
22793,23,23314
22794,23,23345
22795,23,23316
22796,23,23334
22797,23,23311
22798,23,23325
22799,23,23324
22800,23,23349
22801,23,23313
22802,23,23337
22803,23,23347
22804,23,23312
22805,23,23344
22806,23,23341
22807,23,23309
22808,23,23327
22809,23,23339
22810,23,23330
22811,23,23315
22812,23,23321
22813,23,23368
22814,23,23383
22815,23,23366
22816,23,23381
22817,23,23363
22818,23,23389
22819,23,23371
22820,23,23358
22821,23,23391
22822,23,23355
22823,23,23384
22824,23,23387
22825,23,23359
22826,23,23373
22827,23,23375
22828,23,23367
22829,23,23372
22830,23,23370
22831,23,23352
22832,23,23364
22833,23,23350
22834,23,23380
22835,23,23362
22836,23,23356
22837,23,23374
22838,23,23365
22839,23,23361
22840,23,23386
22841,23,23360
22842,23,23369
22843,23,23385
22844,23,23353
22845,23,23378
22846,23,23390
22847,23,23379
22848,23,23388
22849,23,23382
22850,23,23377
22851,23,23376
22852,23,23357
22853,23,23354
22854,23,23351
22855,23,23428
22856,23,23399
22857,23,23419
22858,23,23423
22859,23,23401
22860,23,23413
22861,23,23422
22862,23,23400
22863,23,23395
22864,23,23433
22865,23,23408
22866,23,23431
22867,23,23421
22868,23,23425
22869,23,23396
